"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","97","0","0","2","4","3","0","0","0","11","0","0",2015,37,2015-09-05,2015-09-11
"2","Gampaha","58","1","0","0","2","4","0","2","0","8","2","0",2015,37,2015-09-05,2015-09-11
"3","Kalutara","10","0","0","1","1","6","0","1","0","4","1","0",2015,37,2015-09-05,2015-09-11
"4","Kandy","16","7","0","0","0","5","3","1","0","2","1","0",2015,37,2015-09-05,2015-09-11
"5","Matale","2","0","0","0","0","0","0","0","0","1","0","0",2015,37,2015-09-05,2015-09-11
"6","NuwaraEliya","2","2","0","0","0","1","2","1","0","0","1","0",2015,37,2015-09-05,2015-09-11
"7","Galle","20","2","0","0","1","2","2","0","0","4","2","0",2015,37,2015-09-05,2015-09-11
"8","Hambanthota","4","1","0","0","0","1","0","2","0","2","0","2",2015,37,2015-09-05,2015-09-11
"9","Matara","2","0","0","0","0","7","4","1","0","3","0","2",2015,37,2015-09-05,2015-09-11
"10","Jaffna","16","24","0","1","2","0","1","1","0","4","0","0",2015,37,2015-09-05,2015-09-11
"11","Kilinochchi","0","0","0","0","0","0","1","0","0","0","0","0",2015,37,2015-09-05,2015-09-11
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2015,37,2015-09-05,2015-09-11
"13","Vavuniya","0","0","0","0","0","0","0","0","0","0","0","0",2015,37,2015-09-05,2015-09-11
"14","Mullaitivu","0","1","0","0","0","0","0","0","0","0","0","0",2015,37,2015-09-05,2015-09-11
"15","Batticaloa","3","8","0","0","6","0","0","0","0","1","0","0",2015,37,2015-09-05,2015-09-11
"16","Ampara","0","0","0","0","0","0","0","0","0","2","0","0",2015,37,2015-09-05,2015-09-11
"17","Trincomalee","0","1","0","0","0","0","0","0","0","2","1","1",2015,37,2015-09-05,2015-09-11
"18","Kurunagala","6","3","0","0","0","0","0","0","0","1","1","4",2015,37,2015-09-05,2015-09-11
"19","Puttalam","0","0","0","0","0","0","0","0","0","0","0","0",2015,37,2015-09-05,2015-09-11
"20","Anuradhapura","1","4","0","0","0","0","0","0","0","3","1","2",2015,37,2015-09-05,2015-09-11
"21","Polonnaruwa","1","1","0","0","0","0","0","0","0","0","0","4",2015,37,2015-09-05,2015-09-11
"22","Badulla","1","6","0","0","0","0","3","1","0","3","2","0",2015,37,2015-09-05,2015-09-11
"23","Monaragala","1","2","0","0","0","0","1","9","0","3","1","2",2015,37,2015-09-05,2015-09-11
"24","Ratnapura","3","4","0","1","0","4","0","12","0","8","0","1",2015,37,2015-09-05,2015-09-11
"25","Kegalle","5","1","0","2","0","4","1","0","0","5","1","0",2015,37,2015-09-05,2015-09-11
"26","Kalmune","2","0","0","0","0","0","0","0","0","0","0","0",2015,37,2015-09-05,2015-09-11
