"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","277","4","0","1","0","8","0","0","1","7","1","0",2018,48,2018-11-24,2018-11-30
"2","Gampaha","174","1","0","0","0","5","1","0","0","11","1","4",2018,48,2018-11-24,2018-11-30
"3","Kalutara","60","2","0","0","1","28","0","0","0","21","3","0",2018,48,2018-11-24,2018-11-30
"4","Kandy","51","3","0","1","2","8","5","0","0","7","2","3",2018,48,2018-11-24,2018-11-30
"5","Matale","10","0","0","1","0","3","0","0","0","0","1","3",2018,48,2018-11-24,2018-11-30
"6","NuwaraEliya","6","1","1","1","0","3","1","0","0","0","1","0",2018,48,2018-11-24,2018-11-30
"7","Galle","25","3","1","0","0","11","1","1","0","3","0","0",2018,48,2018-11-24,2018-11-30
"8","Hambanthota","47","2","0","0","2","4","4","0","0","6","0","20",2018,48,2018-11-24,2018-11-30
"9","Matara","23","1","0","0","0","16","2","3","0","8","0","10",2018,48,2018-11-24,2018-11-30
"10","Jaffna","127","9","0","2","1","1","12","0","0","3","0","0",2018,48,2018-11-24,2018-11-30
"11","Kilinochchi","7","2","0","0","0","0","0","0","0","0","0","0",2018,48,2018-11-24,2018-11-30
"12","Mannar","3","0","0","0","0","0","0","0","0","0","0","0",2018,48,2018-11-24,2018-11-30
"13","Vavuniya","16","0","0","1","0","4","0","0","0","0","1","0",2018,48,2018-11-24,2018-11-30
"14","Mullaitivu","4","0","0","1","0","2","0","0","0","0","0","0",2018,48,2018-11-24,2018-11-30
"15","Batticaloa","58","7","0","2","4","3","0","1","0","4","0","0",2018,48,2018-11-24,2018-11-30
"16","Ampara","11","1","0","0","0","7","0","0","0","6","2","0",2018,48,2018-11-24,2018-11-30
"17","Trincomalee","43","1","0","0","1","1","1","0","0","1","0","0",2018,48,2018-11-24,2018-11-30
"18","Kurunagala","57","5","0","2","0","44","4","0","0","14","1","11",2018,48,2018-11-24,2018-11-30
"19","Puttalam","85","9","0","0","0","7","0","0","0","5","3","0",2018,48,2018-11-24,2018-11-30
"20","Anuradhapura","19","4","0","2","0","24","3","1","0","7","1","3",2018,48,2018-11-24,2018-11-30
"21","Polonnaruwa","7","0","0","0","0","14","0","0","0","10","1","3",2018,48,2018-11-24,2018-11-30
"22","Badulla","12","3","1","0","2","3","0","0","0","16","7","0",2018,48,2018-11-24,2018-11-30
"23","Monaragala","11","2","0","0","0","33","2","1","0","5","4","1",2018,48,2018-11-24,2018-11-30
"24","Ratnapura","42","5","2","0","0","27","0","1","0","11","1","3",2018,48,2018-11-24,2018-11-30
"25","Kegalle","47","2","0","3","0","14","0","1","0","11","0","0",2018,48,2018-11-24,2018-11-30
"26","Kalmune","31","10","1","0","1","0","0","0","0","8","2","0",2018,48,2018-11-24,2018-11-30
