"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","77","6","0","4","0","5","0","0","0",2011,9,2011-02-26,2011-03-04
"2","Gampaha","26","4","0","0","0","23","0","1","1",2011,9,2011-02-26,2011-03-04
"3","Kalutara","18","4","0","1","0","7","0","0","0",2011,9,2011-02-26,2011-03-04
"4","Kandy","06","3","0","1","1","3","3","0","0",2011,9,2011-02-26,2011-03-04
"5","Matale","3","2","0","0","0","8","0","1","0",2011,9,2011-02-26,2011-03-04
"6","NuwaraEliya","3","5","0","1","0","1","4","0","0",2011,9,2011-02-26,2011-03-04
"7","Galle","6","2","0","1","0","0","1","1","0",2011,9,2011-02-26,2011-03-04
"8","Hambanthota","8","0","0","0","0","30","0","0","0",2011,9,2011-02-26,2011-03-04
"9","Matara","8","4","0","1","0","14","1","1","0",2011,9,2011-02-26,2011-03-04
"10","Jaffna","7","4","0","5","0","0","19","1","0",2011,9,2011-02-26,2011-03-04
"11","Kilinochchi","0","0","0","0","0","0","1","0","0",2011,9,2011-02-26,2011-03-04
"12","Mannar","1","0","0","1","0","1","0","0","0",2011,9,2011-02-26,2011-03-04
"13","Vavuniya","2","0","1","0","0","8","0","0","0",2011,9,2011-02-26,2011-03-04
"14","Mullaitivu","0","2","0","0","0","1","0","0","0",2011,9,2011-02-26,2011-03-04
"15","Batticaloa","21","7","0","0","0","1","0","0","0",2011,9,2011-02-26,2011-03-04
"16","Ampara","0","2","0","0","0","1","0","1","0",2011,9,2011-02-26,2011-03-04
"17","Trincomalee","5","4","0","0","0","2","0","0","0",2011,9,2011-02-26,2011-03-04
"18","Kurunagala","11","4","0","7","2","292","1","0","0",2011,9,2011-02-26,2011-03-04
"19","Puttalam","3","3","0","0","0","4","1","0","0",2011,9,2011-02-26,2011-03-04
"20","Anuradhapura","4","3","0","0","0","30","2","0","0",2011,9,2011-02-26,2011-03-04
"21","Polonnaruwa","3","0","0","0","0","2","0","0","0",2011,9,2011-02-26,2011-03-04
"22","Badulla","1","1","00","0","0","0","1","2","0",2011,9,2011-02-26,2011-03-04
"23","Monaragala","1","3","0","4","0","4","1","0","0",2011,9,2011-02-26,2011-03-04
"24","Ratnapura","5","13","0","1","0","6","1","2","0",2011,9,2011-02-26,2011-03-04
"25","Kegalle","2","5","0","2","0","5","3","1","0",2011,9,2011-02-26,2011-03-04
"26","Kalmune","2","6","0","0","0","0","0","0","0",2011,9,2011-02-26,2011-03-04
