"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","203","4","0","4","0","16","1","4","0",2009,29,2009-07-11,2009-07-17
"2","Gampaha","147","5","0","1","2","5","0","5","0",2009,29,2009-07-11,2009-07-17
"3","Kalutara","26","5","0","0","1","2","0","1","0",2009,29,2009-07-11,2009-07-17
"4","Kandy","139","3","0","1","0","2","2","8","0",2009,29,2009-07-11,2009-07-17
"5","Matale","46","2","0","1","0","4","1","8","0",2009,29,2009-07-11,2009-07-17
"6","NuwaraEliya","16","13","0","0","2","0","4","4","0",2009,29,2009-07-11,2009-07-17
"7","Galle","63","16","0","0","0","6","0","3","0",2009,29,2009-07-11,2009-07-17
"8","Hambanthota","33","4","1","0","0","1","2","1","0",2009,29,2009-07-11,2009-07-17
"9","Matara","31","7","0","0","0","0","2","6","0",2009,29,2009-07-11,2009-07-17
"10","Jaffna","0","0","0","1","0","0","0","0","0",2009,29,2009-07-11,2009-07-17
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,29,2009-07-11,2009-07-17
"12","Mannar","0","1","0","2","0","0","0","2","0",2009,29,2009-07-11,2009-07-17
"13","Vavuniya","1","20","1","4","0","0","0","102","0",2009,29,2009-07-11,2009-07-17
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,29,2009-07-11,2009-07-17
"15","Batticaloa","21","1","0","2","0","0","0","0","0",2009,29,2009-07-11,2009-07-17
"16","Ampara","11","1","0","0","0","0","0","0","0",2009,29,2009-07-11,2009-07-17
"17","Trincomalee","5","4","0","0","1","0","0","1","0",2009,29,2009-07-11,2009-07-17
"18","Kurunagala","98","6","0","2","1","0","1","7","0",2009,29,2009-07-11,2009-07-17
"19","Puttalam","21","5","0","0","0","2","0","0","0",2009,29,2009-07-11,2009-07-17
"20","Anuradhapura","10","2","0","0","0","2","0","15","0",2009,29,2009-07-11,2009-07-17
"21","Polonnaruwa","5","0","0","0","0","1","0","1","0",2009,29,2009-07-11,2009-07-17
"22","Badulla","7","7","0","1","0","3","4","7","0",2009,29,2009-07-11,2009-07-17
"23","Monaragala","14","6","0","1","0","1","1","14","0",2009,29,2009-07-11,2009-07-17
"24","Ratnapura","79","6","1","2","0","16","1","12","0",2009,29,2009-07-11,2009-07-17
"25","Kegalle","76","4","0","0","0","5","1","6","0",2009,29,2009-07-11,2009-07-17
"26","Kalmune","6","3","0","0","2","0","0","0","0",2009,29,2009-07-11,2009-07-17
