"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","143","1","0","1","2","3","0","0","0","4","0","0",2015,34,2015-08-15,2015-08-21
"2","Gampaha","39","0","1","0","0","1","0","2","0","11","1","0",2015,34,2015-08-15,2015-08-21
"3","Kalutara","18","0","0","2","0","3","0","2","0","3","0","0",2015,34,2015-08-15,2015-08-21
"4","Kandy","6","2","0","1","1","1","1","0","0","1","0","0",2015,34,2015-08-15,2015-08-21
"5","Matale","2","0","1","1","0","1","0","0","0","0","2","0",2015,34,2015-08-15,2015-08-21
"6","NuwaraEliya","1","0","0","0","0","1","0","0","0","4","0","0",2015,34,2015-08-15,2015-08-21
"7","Galle","19","5","0","1","0","4","0","0","0","5","1","0",2015,34,2015-08-15,2015-08-21
"8","Hambanthota","4","1","0","0","0","0","1","0","0","2","1","2",2015,34,2015-08-15,2015-08-21
"9","Matara","5","1","0","0","0","4","1","1","0","1","0","0",2015,34,2015-08-15,2015-08-21
"10","Jaffna","5","17","0","0","1","0","1","0","0","1","0","0",2015,34,2015-08-15,2015-08-21
"11","Kilinochchi","0","1","0","0","0","0","0","0","0","0","0","0",2015,34,2015-08-15,2015-08-21
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2015,34,2015-08-15,2015-08-21
"13","Vavuniya","1","0","0","0","0","0","0","0","0","0","0","1",2015,34,2015-08-15,2015-08-21
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2015,34,2015-08-15,2015-08-21
"15","Batticaloa","1","3","0","1","0","0","0","0","0","1","0","0",2015,34,2015-08-15,2015-08-21
"16","Ampara","1","0","0","0","0","1","1","1","0","2","0","0",2015,34,2015-08-15,2015-08-21
"17","Trincomalee","3","2","0","0","0","0","1","0","0","1","0","0",2015,34,2015-08-15,2015-08-21
"18","Kurunagala","11","1","0","1","0","2","3","1","0","9","2","2",2015,34,2015-08-15,2015-08-21
"19","Puttalam","2","0","0","0","3","0","0","0","0","0","0","0",2015,34,2015-08-15,2015-08-21
"20","Anuradhapura","3","2","0","0","0","1","0","0","0","4","0","6",2015,34,2015-08-15,2015-08-21
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0","0","0","1",2015,34,2015-08-15,2015-08-21
"22","Badulla","3","5","0","1","0","0","0","4","0","0","1","0",2015,34,2015-08-15,2015-08-21
"23","Monaragala","1","1","1","0","1","0","5","3","0","1","1","1",2015,34,2015-08-15,2015-08-21
"24","Ratnapura","8","5","0","0","0","4","0","5","0","4","2","0",2015,34,2015-08-15,2015-08-21
"25","Kegalle","10","0","0","1","0","1","0","1","0","2","3","0",2015,34,2015-08-15,2015-08-21
"26","Kalmune","0","0","0","0","0","0","0","0","0","2","0","0",2015,34,2015-08-15,2015-08-21
