"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","161","4","0","1","0","3","1","0","0","18","2","1",2018,45,2018-11-03,2018-11-09
"2","Gampaha","89","2","0","0","0","7","0","0","0","13","1","1",2018,45,2018-11-03,2018-11-09
"3","Kalutara","44","2","0","2","2","18","0","0","0","28","5","0",2018,45,2018-11-03,2018-11-09
"4","Kandy","73","1","0","0","1","4","2","2","0","4","0","0",2018,45,2018-11-03,2018-11-09
"5","Matale","5","1","0","0","1","3","1","0","0","4","2","11",2018,45,2018-11-03,2018-11-09
"6","NuwaraEliya","2","1","0","0","0","2","1","0","0","0","0","0",2018,45,2018-11-03,2018-11-09
"7","Galle","7","4","0","0","0","8","1","0","0","12","1","0",2018,45,2018-11-03,2018-11-09
"8","Hambanthota","12","8","0","0","0","1","0","0","0","3","0","3",2018,45,2018-11-03,2018-11-09
"9","Matara","21","0","0","0","0","12","2","0","0","5","0","9",2018,45,2018-11-03,2018-11-09
"10","Jaffna","107","13","0","0","0","2","4","0","0","7","0","0",2018,45,2018-11-03,2018-11-09
"11","Kilinochchi","8","2","0","0","0","0","0","0","0","0","0","0",2018,45,2018-11-03,2018-11-09
"12","Mannar","1","2","0","0","0","0","11","0","0","0","0","0",2018,45,2018-11-03,2018-11-09
"13","Vavuniya","7","0","0","2","0","3","0","0","0","0","0","1",2018,45,2018-11-03,2018-11-09
"14","Mullaitivu","3","1","0","0","0","0","0","0","0","0","0","0",2018,45,2018-11-03,2018-11-09
"15","Batticaloa","34","8","0","0","0","1","0","0","0","5","0","0",2018,45,2018-11-03,2018-11-09
"16","Ampara","3","1","1","0","0","1","0","0","0","1","0","0",2018,45,2018-11-03,2018-11-09
"17","Trincomalee","9","0","0","0","0","0","0","1","0","0","0","0",2018,45,2018-11-03,2018-11-09
"18","Kurunagala","41","6","0","0","1","44","0","0","0","24","1","21",2018,45,2018-11-03,2018-11-09
"19","Puttalam","47","1","0","0","0","1","0","1","0","0","1","0",2018,45,2018-11-03,2018-11-09
"20","Anuradhapura","11","11","0","0","0","12","0","0","0","11","0","19",2018,45,2018-11-03,2018-11-09
"21","Polonnaruwa","7","3","0","0","0","6","1","0","0","11","0","5",2018,45,2018-11-03,2018-11-09
"22","Badulla","10","6","0","0","0","1","2","0","0","12","2","0",2018,45,2018-11-03,2018-11-09
"23","Monaragala","7","2","0","0","0","11","1","2","0","4","7","0",2018,45,2018-11-03,2018-11-09
"24","Ratnapura","33","4","0","1","0","22","0","0","0","4","4","3",2018,45,2018-11-03,2018-11-09
"25","Kegalle","26","1","0","0","1","18","0","0","0","5","1","0",2018,45,2018-11-03,2018-11-09
"26","Kalmune","12","2","0","0","0","1","0","0","0","0","0","0",2018,45,2018-11-03,2018-11-09
