"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","62","3","0","2","2","6","0","0","0","4","3","0",2015,38,2015-09-12,2015-09-18
"2","Gampaha","14","2","0","1","0","6","0","3","0","7","0","0",2015,38,2015-09-12,2015-09-18
"3","Kalutara","9","5","0","2","2","8","0","2","0","2","1","0",2015,38,2015-09-12,2015-09-18
"4","Kandy","11","1","0","0","1","1","1","1","0","0","3","0",2015,38,2015-09-12,2015-09-18
"5","Matale","1","0","0","0","0","0","0","0","0","2","1","0",2015,38,2015-09-12,2015-09-18
"6","NuwaraEliya","1","1","0","4","0","1","4","0","0","6","1","0",2015,38,2015-09-12,2015-09-18
"7","Galle","8","1","0","0","0","2","1","0","0","1","0","0",2015,38,2015-09-12,2015-09-18
"8","Hambanthota","0","1","0","0","1","3","2","2","0","0","0","0",2015,38,2015-09-12,2015-09-18
"9","Matara","12","2","0","0","0","10","2","0","0","5","0","6",2015,38,2015-09-12,2015-09-18
"10","Jaffna","13","22","0","1","4","0","2","0","0","0","0","0",2015,38,2015-09-12,2015-09-18
"11","Kilinochchi","2","0","0","0","0","0","0","0","0","0","0","0",2015,38,2015-09-12,2015-09-18
"12","Mannar","0","3","0","0","0","0","0","0","0","0","0","0",2015,38,2015-09-12,2015-09-18
"13","Vavuniya","2","0","0","4","1","0","0","0","0","0","1","0",2015,38,2015-09-12,2015-09-18
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2015,38,2015-09-12,2015-09-18
"15","Batticaloa","1","4","0","0","0","0","0","0","0","3","0","0",2015,38,2015-09-12,2015-09-18
"16","Ampara","0","0","0","0","0","0","0","0","0","1","0","0",2015,38,2015-09-12,2015-09-18
"17","Trincomalee","1","1","0","1","0","0","0","0","0","3","0","0",2015,38,2015-09-12,2015-09-18
"18","Kurunagala","8","2","0","1","4","3","0","0","0","5","0","0",2015,38,2015-09-12,2015-09-18
"19","Puttalam","1","2","0","0","0","3","0","0","0","2","0","0",2015,38,2015-09-12,2015-09-18
"20","Anuradhapura","4","6","0","0","0","2","1","0","0","0","0","1",2015,38,2015-09-12,2015-09-18
"21","Polonnaruwa","1","0","0","0","0","0","0","1","0","0","0","1",2015,38,2015-09-12,2015-09-18
"22","Badulla","3","0","0","0","0","0","7","4","0","5","1","0",2015,38,2015-09-12,2015-09-18
"23","Monaragala","0","2","0","0","0","1","0","29","0","1","3","0",2015,38,2015-09-12,2015-09-18
"24","Ratnapura","9","0","1","2","0","5","0","1","0","6","1","0",2015,38,2015-09-12,2015-09-18
"25","Kegalle","7","0","1","1","3","5","1","0","0","7","0","0",2015,38,2015-09-12,2015-09-18
"26","Kalmune","4","0","0","0","0","0","0","0","0","0","0","0",2015,38,2015-09-12,2015-09-18
