"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","121","3","0","2","4","6","1","0","0","13","1","0",2015,21,2015-05-16,2015-05-22
"2","Gampaha","48","3","0","1","1","3","0","1","0","7","0","0",2015,21,2015-05-16,2015-05-22
"3","Kalutara","7","2","0","2","0","2","0","0","0","7","0","0",2015,21,2015-05-16,2015-05-22
"4","Kandy","8","3","0","0","0","2","0","2","0","5","0","0",2015,21,2015-05-16,2015-05-22
"5","Matale","2","1","0","0","0","1","0","0","0","0","0","0",2015,21,2015-05-16,2015-05-22
"6","NuwaraEliya","2","11","0","0","0","1","1","0","0","9","1","0",2015,21,2015-05-16,2015-05-22
"7","Galle","0","0","0","0","0","1","0","0","0","4","0","0",2015,21,2015-05-16,2015-05-22
"8","Hambanthota","0","0","0","0","1","5","1","1","0","9","1","0",2015,21,2015-05-16,2015-05-22
"9","Matara","5","3","1","0","0","3","0","0","0","9","0","1",2015,21,2015-05-16,2015-05-22
"10","Jaffna","16","5","0","2","0","1","2","0","0","6","1","0",2015,21,2015-05-16,2015-05-22
"11","Kilinochchi","0","1","0","0","0","0","0","0","0","0","0","0",2015,21,2015-05-16,2015-05-22
"12","Mannar","1","2","0","0","0","0","0","0","0","1","0","0",2015,21,2015-05-16,2015-05-22
"13","Vavuniya","3","0","0","4","0","0","0","0","0","0","0","0",2015,21,2015-05-16,2015-05-22
"14","Mullaitivu","1","0","0","0","0","0","1","0","0","1","0","0",2015,21,2015-05-16,2015-05-22
"15","Batticaloa","23","4","0","0","0","4","0","0","0","3","0","0",2015,21,2015-05-16,2015-05-22
"16","Ampara","1","1","0","0","0","0","0","0","0","5","0","0",2015,21,2015-05-16,2015-05-22
"17","Trincomalee","14","2","0","0","0","0","1","1","0","1","0","0",2015,21,2015-05-16,2015-05-22
"18","Kurunagala","11","4","0","0","0","8","0","2","1","3","3","0",2015,21,2015-05-16,2015-05-22
"19","Puttalam","4","1","1","0","0","1","0","0","0","1","3","0",2015,21,2015-05-16,2015-05-22
"20","Anuradhapura","2","3","0","0","0","5","0","0","0","3","1","0",2015,21,2015-05-16,2015-05-22
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0","0","1","1",2015,21,2015-05-16,2015-05-22
"22","Badulla","7","4","0","0","0","3","2","2","0","3","2","0",2015,21,2015-05-16,2015-05-22
"23","Monaragala","1","4","0","1","0","3","3","3","0","0","0","0",2015,21,2015-05-16,2015-05-22
"24","Ratnapura","11","13","0","0","0","2","1","0","0","3","1","0",2015,21,2015-05-16,2015-05-22
"25","Kegalle","6","1","0","2","0","14","3","2","0","5","0","0",2015,21,2015-05-16,2015-05-22
"26","Kalmune","2","0","0","0","0","0","0","0","0","0","1","0",2015,21,2015-05-16,2015-05-22
