"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","53","7","0","3","1","76","0","5","0",2009,39,2009-09-19,2009-09-25
"2","Gampaha","29","4","0","1","5","11","0","4","0",2009,39,2009-09-19,2009-09-25
"3","Kalutara","10","7","0","0","0","27","0","4","0",2009,39,2009-09-19,2009-09-25
"4","Kandy","28","3","0","1","2","2","2","4","0",2009,39,2009-09-19,2009-09-25
"5","Matale","34","6","0","0","7","2","0","4","0",2009,39,2009-09-19,2009-09-25
"6","NuwaraEliya","1","4","0","6","0","0","0","2","0",2009,39,2009-09-19,2009-09-25
"7","Galle","8","5","0","0","0","9","1","0","0",2009,39,2009-09-19,2009-09-25
"8","Hambanthota","8","1","0","0","1","1","1","1","0",2009,39,2009-09-19,2009-09-25
"9","Matara","14","3","0","0","0","10","2","1","0",2009,39,2009-09-19,2009-09-25
"10","Jaffna","0","5","0","4","0","0","0","0","0",2009,39,2009-09-19,2009-09-25
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,39,2009-09-19,2009-09-25
"12","Mannar","0","3","0","2","0","0","0","0","0",2009,39,2009-09-19,2009-09-25
"13","Vavuniya","16","32","0","10","0","0","0","13","0",2009,39,2009-09-19,2009-09-25
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,39,2009-09-19,2009-09-25
"15","Batticaloa","9","8","0","0","0","0","0","0","0",2009,39,2009-09-19,2009-09-25
"16","Ampara","1","3","0","0","0","0","0","0","0",2009,39,2009-09-19,2009-09-25
"17","Trincomalee","1","0","1","0","0","0","0","2","0",2009,39,2009-09-19,2009-09-25
"18","Kurunagala","31","1","0","3","0","3","3","4","0",2009,39,2009-09-19,2009-09-25
"19","Puttalam","2","1","0","0","0","1","0","1","0",2009,39,2009-09-19,2009-09-25
"20","Anuradhapura","2","3","0","0","0","1","0","1","0",2009,39,2009-09-19,2009-09-25
"21","Polonnaruwa","2","4","0","0","0","0","0","3","0",2009,39,2009-09-19,2009-09-25
"22","Badulla","7","6","0","1","0","3","3","4","0",2009,39,2009-09-19,2009-09-25
"23","Monaragala","1","10","0","0","0","0","1","0","0",2009,39,2009-09-19,2009-09-25
"24","Ratnapura","12","0","0","0","1","9","1","2","0",2009,39,2009-09-19,2009-09-25
"25","Kegalle","24","3","1","2","1","12","2","6","0",2009,39,2009-09-19,2009-09-25
"26","Kalmune","13","3","0","0","0","0","0","2","0",2009,39,2009-09-19,2009-09-25
