"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","316","0","0","0","1","4","1","0","0","9","1","0",2015,50,2015-12-05,2015-12-11
"2","Gampaha","29","0","0","0","0","7","0","0","0","2","2","0",2015,50,2015-12-05,2015-12-11
"3","Kalutara","39","2","0","1","0","6","1","0","0","2","0","0",2015,50,2015-12-05,2015-12-11
"4","Kandy","48","10","0","1","7","2","2","2","0","2","1","0",2015,50,2015-12-05,2015-12-11
"5","Matale","10","2","0","0","0","1","0","2","0","2","1","1",2015,50,2015-12-05,2015-12-11
"6","NuwaraEliya","6","1","1","3","0","3","4","0","0","2","0","0",2015,50,2015-12-05,2015-12-11
"7","Galle","24","4","0","0","0","8","0","0","0","8","2","0",2015,50,2015-12-05,2015-12-11
"8","Hambanthota","7","0","0","0","0","8","3","1","0","5","1","3",2015,50,2015-12-05,2015-12-11
"9","Matara","10","1","1","0","0","1","3","2","0","3","0","3",2015,50,2015-12-05,2015-12-11
"10","Jaffna","104","15","0","6","0","1","34","0","0","4","1","0",2015,50,2015-12-05,2015-12-11
"11","Kilinochchi","1","0","0","0","0","0","0","0","0","0","0","0",2015,50,2015-12-05,2015-12-11
"12","Mannar","8","4","0","1","0","0","0","0","0","0","0","0",2015,50,2015-12-05,2015-12-11
"13","Vavuniya","14","2","0","1","3","0","0","0","0","0","0","0",2015,50,2015-12-05,2015-12-11
"14","Mullaitivu","0","1","0","0","0","1","0","1","0","0","0","0",2015,50,2015-12-05,2015-12-11
"15","Batticaloa","12","9","1","1","0","1","0","0","0","0","0","0",2015,50,2015-12-05,2015-12-11
"16","Ampara","2","0","0","0","0","1","0","0","0","2","0","0",2015,50,2015-12-05,2015-12-11
"17","Trincomalee","7","2","0","2","0","0","0","1","0","3","1","0",2015,50,2015-12-05,2015-12-11
"18","Kurunagala","24","11","0","0","0","9","0","0","1","11","1","1",2015,50,2015-12-05,2015-12-11
"19","Puttalam","3","7","0","0","0","1","0","0","0","5","0","0",2015,50,2015-12-05,2015-12-11
"20","Anuradhapura","8","5","0","0","0","34","0","0","0","2","1","1",2015,50,2015-12-05,2015-12-11
"21","Polonnaruwa","11","4","0","0","1","20","0","0","0","3","0","4",2015,50,2015-12-05,2015-12-11
"22","Badulla","4","2","0","1","0","3","0","3","0","1","3","0",2015,50,2015-12-05,2015-12-11
"23","Monaragala","12","1","0","0","0","9","0","5","0","1","1","1",2015,50,2015-12-05,2015-12-11
"24","Ratnapura","12","7","0","0","0","7","2","3","0","9","0","1",2015,50,2015-12-05,2015-12-11
"25","Kegalle","21","3","0","3","6","9","1","1","0","8","0","0",2015,50,2015-12-05,2015-12-11
"26","Kalmune","6","2","0","0","0","1","0","0","0","1","0","0",2015,50,2015-12-05,2015-12-11
