"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","528","2","0","0","0","1","0","0","0","7","0","0",2017,12,2017-03-18,2017-03-24
"2","Gampaha","409","0","0","0","0","0","0","0","0","2","1","0",2017,12,2017-03-18,2017-03-24
"3","Kalutara","176","1","0","0","2","12","0","0","0","9","2","0",2017,12,2017-03-18,2017-03-24
"4","Kandy","66","2","0","0","0","4","2","0","0","6","0","0",2017,12,2017-03-18,2017-03-24
"5","Matale","20","1","0","0","0","1","0","1","0","3","1","0",2017,12,2017-03-18,2017-03-24
"6","NuwaraEliya","2","1","0","0","0","0","2","0","0","2","0","0",2017,12,2017-03-18,2017-03-24
"7","Galle","110","0","0","0","0","8","1","0","0","15","0","0",2017,12,2017-03-18,2017-03-24
"8","Hambanthota","89","1","0","0","0","1","1","0","0","4","1","5",2017,12,2017-03-18,2017-03-24
"9","Matara","76","0","0","0","0","2","0","0","0","5","0","4",2017,12,2017-03-18,2017-03-24
"10","Jaffna","207","3","2","2","1","0","18","0","0","7","2","0",2017,12,2017-03-18,2017-03-24
"11","Kilinochchi","6","0","0","0","0","0","0","0","0","0","0","0",2017,12,2017-03-18,2017-03-24
"12","Mannar","11","0","0","0","0","0","1","0","0","0","0","0",2017,12,2017-03-18,2017-03-24
"13","Vavuniya","31","0","0","2","0","1","0","0","0","0","0","0",2017,12,2017-03-18,2017-03-24
"14","Mullaitivu","6","0","0","0","0","0","0","0","0","0","0","0",2017,12,2017-03-18,2017-03-24
"15","Batticaloa","178","1","0","0","0","0","0","0","0","2","1","0",2017,12,2017-03-18,2017-03-24
"16","Ampara","12","0","0","0","0","0","0","1","0","0","0","0",2017,12,2017-03-18,2017-03-24
"17","Trincomalee","435","0","0","0","0","0","1","0","0","3","1","0",2017,12,2017-03-18,2017-03-24
"18","Kurunagala","85","1","0","0","0","0","0","0","0","19","0","2",2017,12,2017-03-18,2017-03-24
"19","Puttalam","52","1","0","0","0","0","0","0","0","2","0","0",2017,12,2017-03-18,2017-03-24
"20","Anuradhapura","68","0","0","0","0","0","0","0","0","8","0","8",2017,12,2017-03-18,2017-03-24
"21","Polonnaruwa","108","0","0","0","0","0","0","0","0","4","0","0",2017,12,2017-03-18,2017-03-24
"22","Badulla","25","2","1","0","0","4","3","2","0","11","2","1",2017,12,2017-03-18,2017-03-24
"23","Monaragala","36","0","0","0","0","3","2","1","0","0","0","0",2017,12,2017-03-18,2017-03-24
"24","Ratnapura","39","1","1","0","0","6","0","0","0","9","1","0",2017,12,2017-03-18,2017-03-24
"25","Kegalle","120","1","0","0","1","0","4","1","0","10","0","0",2017,12,2017-03-18,2017-03-24
"26","Kalmune","76","0","0","0","0","0","0","0","0","4","0","0",2017,12,2017-03-18,2017-03-24
