"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","38","1","0","6","2","6","0","0","0",2010,52,2010-12-25,2010-12-31
"2","Gampaha","12","1","0","0","0","3","0","1","6",2010,52,2010-12-25,2010-12-31
"3","Kalutara","3","1","0","0","5","2","0","0","0",2010,52,2010-12-25,2010-12-31
"4","Kandy","1","7","0","0","0","1","0","1","0",2010,52,2010-12-25,2010-12-31
"5","Matale","6","1","0","0","0","2","0","2","0",2010,52,2010-12-25,2010-12-31
"6","NuwaraEliya","1","1","0","1","0","0","0","2","0",2010,52,2010-12-25,2010-12-31
"7","Galle","2","2","0","0","0","3","0","0","0",2010,52,2010-12-25,2010-12-31
"8","Hambanthota","2","1","0","0","0","2","0","0","0",2010,52,2010-12-25,2010-12-31
"9","Matara","2","1","0","1","0","5","0","0","0",2010,52,2010-12-25,2010-12-31
"10","Jaffna","9","3","2","9","0","0","0","3","0",2010,52,2010-12-25,2010-12-31
"11","Kilinochchi","1","0","0","0","0","0","0","0","0",2010,52,2010-12-25,2010-12-31
"12","Mannar","2","0","0","0","0","2","0","0","0",2010,52,2010-12-25,2010-12-31
"13","Vavuniya","0","0","0","0","0","0","0","0","0",2010,52,2010-12-25,2010-12-31
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2010,52,2010-12-25,2010-12-31
"15","Batticaloa","3","1","0","2","0","1","0","0","0",2010,52,2010-12-25,2010-12-31
"16","Ampara","1","0","0","0","0","0","0","0","0",2010,52,2010-12-25,2010-12-31
"17","Trincomalee","2","3","0","0","0","2","0","0","0",2010,52,2010-12-25,2010-12-31
"18","Kurunagala","5","7","0","5","0","6","0","0","0",2010,52,2010-12-25,2010-12-31
"19","Puttalam","16","16","1","0","0","2","0","0","0",2010,52,2010-12-25,2010-12-31
"20","Anuradhapura","8","2","0","0","0","7","0","1","0",2010,52,2010-12-25,2010-12-31
"21","Polonnaruwa","2","1","0","1","0","4","0","1","0",2010,52,2010-12-25,2010-12-31
"22","Badulla","5","1","0","0","0","0","0","0","0",2010,52,2010-12-25,2010-12-31
"23","Monaragala","4","3","0","0","0","1","0","0","0",2010,52,2010-12-25,2010-12-31
"24","Ratnapura","3","7","0","0","0","0","0","2","0",2010,52,2010-12-25,2010-12-31
"25","Kegalle","7","1","1","0","0","8","0","1","0",2010,52,2010-12-25,2010-12-31
"26","Kalmune","1","5","0","1","0","0","0","0","0",2010,52,2010-12-25,2010-12-31
