"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","152","1","0","5","0","3","0","0","0",2012,34,2012-08-18,2012-08-24
"2","Gampaha","73","1","0","0","0","1","0","0","0",2012,34,2012-08-18,2012-08-24
"3","Kalutara","25","1","0","3","0","0","0","1","0",2012,34,2012-08-18,2012-08-24
"4","Kandy","55","2","1","1","0","0","2","2","0",2012,34,2012-08-18,2012-08-24
"5","Matale","21","1","0","0","0","1","0","1","0",2012,34,2012-08-18,2012-08-24
"6","NuwaraEliya","5","4","0","0","0","2","1","0","0",2012,34,2012-08-18,2012-08-24
"7","Galle","34","1","0","0","0","4","7","0","0",2012,34,2012-08-18,2012-08-24
"8","Hambanthota","13","0","0","0","0","1","2","0","0",2012,34,2012-08-18,2012-08-24
"9","Matara","26","0","0","0","0","1","4","1","0",2012,34,2012-08-18,2012-08-24
"10","Jaffna","7","7","0","9","1","0","1","0","0",2012,34,2012-08-18,2012-08-24
"11","Kilinochchi","1","1","0","0","0","0","0","0","0",2012,34,2012-08-18,2012-08-24
"12","Mannar","0","0","0","0","0","0","0","0","0",2012,34,2012-08-18,2012-08-24
"13","Vavuniya","6","2","0","2","0","1","0","0","0",2012,34,2012-08-18,2012-08-24
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2012,34,2012-08-18,2012-08-24
"15","Batticaloa","2","6","0","0","0","0","0","0","0",2012,34,2012-08-18,2012-08-24
"16","Ampara","0","1","0","0","0","1","0","0","0",2012,34,2012-08-18,2012-08-24
"17","Trincomalee","1","1","0","0","1","0","0","0","0",2012,34,2012-08-18,2012-08-24
"18","Kurunagala","46","3","0","1","1","2","1","1","1",2012,34,2012-08-18,2012-08-24
"19","Puttalam","46","3","0","0","0","4","0","0","0",2012,34,2012-08-18,2012-08-24
"20","Anuradhapura","8","2","0","0","0","0","0","1","0",2012,34,2012-08-18,2012-08-24
"21","Polonnaruwa","4","0","0","0","0","0","0","0","0",2012,34,2012-08-18,2012-08-24
"22","Badulla","4","2","0","0","0","0","3","0","0",2012,34,2012-08-18,2012-08-24
"23","Monaragala","3","0","0","0","0","1","1","5","0",2012,34,2012-08-18,2012-08-24
"24","Ratnapura","57","1","0","1","0","4","1","2","0",2012,34,2012-08-18,2012-08-24
"25","Kegalle","58","0","0","1","0","3","1","18","0",2012,34,2012-08-18,2012-08-24
"26","Kalmune","0","1","0","0","0","0","0","0","0",2012,34,2012-08-18,2012-08-24
