"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","153","5","0","0","0","7","0","0","0",2009,27,2009-06-27,2009-07-03
"2","Gampaha","170","2","0","0","1","6","0","0","0",2009,27,2009-06-27,2009-07-03
"3","Kalutara","35","13","0","1","4","1","0","2","0",2009,27,2009-06-27,2009-07-03
"4","Kandy","55","2","0","0","0","1","1","4","0",2009,27,2009-06-27,2009-07-03
"5","Matale","87","3","0","0","0","4","0","3","0",2009,27,2009-06-27,2009-07-03
"6","NuwaraEliya","18","17","0","4","0","0","5","1","0",2009,27,2009-06-27,2009-07-03
"7","Galle","34","8","1","0","0","1","0","0","0",2009,27,2009-06-27,2009-07-03
"8","Hambanthota","39","1","0","0","1","0","0","2","0",2009,27,2009-06-27,2009-07-03
"9","Matara","45","6","0","0","0","1","0","1","0",2009,27,2009-06-27,2009-07-03
"10","Jaffna","0","0","0","2","0","0","0","0","0",2009,27,2009-06-27,2009-07-03
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,27,2009-06-27,2009-07-03
"12","Mannar","0","2","0","1","0","0","0","0","0",2009,27,2009-06-27,2009-07-03
"13","Vavuniya","0","14","0","2","0","0","0","111","0",2009,27,2009-06-27,2009-07-03
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,27,2009-06-27,2009-07-03
"15","Batticaloa","12","3","0","0","0","0","0","1","1",2009,27,2009-06-27,2009-07-03
"16","Ampara","12","0","0","3","0","0","0","0","0",2009,27,2009-06-27,2009-07-03
"17","Trincomalee","16","2","0","0","0","0","0","10","0",2009,27,2009-06-27,2009-07-03
"18","Kurunagala","85","1","0","0","0","2","1","4","0",2009,27,2009-06-27,2009-07-03
"19","Puttalam","47","1","0","0","0","4","0","1","0",2009,27,2009-06-27,2009-07-03
"20","Anuradhapura","33","3","0","0","0","0","0","9","0",2009,27,2009-06-27,2009-07-03
"21","Polonnaruwa","8","0","0","1","0","0","0","7","0",2009,27,2009-06-27,2009-07-03
"22","Badulla","9","7","0","0","0","0","2","2","0",2009,27,2009-06-27,2009-07-03
"23","Monaragala","10","2","0","0","0","0","1","4","0",2009,27,2009-06-27,2009-07-03
"24","Ratnapura","69","3","0","0","0","7","0","4","0",2009,27,2009-06-27,2009-07-03
"25","Kegalle","83","2","0","0","0","0","2","6","0",2009,27,2009-06-27,2009-07-03
"26","Kalmune","3","3","0","0","0","0","0","0","0",2009,27,2009-06-27,2009-07-03
