"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","106","3","0","6","0","10","0","5","0",2012,38,2012-09-15,2012-09-21
"2","Gampaha","51","1","0","2","0","3","0","8","0",2012,38,2012-09-15,2012-09-21
"3","Kalutara","20","0","0","0","0","5","0","2","0",2012,38,2012-09-15,2012-09-21
"4","Kandy","28","4","0","0","0","3","1","7","0",2012,38,2012-09-15,2012-09-21
"5","Matale","6","1","0","0","0","0","0","0","0",2012,38,2012-09-15,2012-09-21
"6","NuwaraEliya","3","5","0","1","0","0","3","1","0",2012,38,2012-09-15,2012-09-21
"7","Galle","6","0","0","0","0","0","0","0","0",2012,38,2012-09-15,2012-09-21
"8","Hambanthota","10","1","0","0","0","1","3","1","0",2012,38,2012-09-15,2012-09-21
"9","Matara","41","5","0","0","0","12","0","7","0",2012,38,2012-09-15,2012-09-21
"10","Jaffna","6","6","0","4","0","0","0","0","0",2012,38,2012-09-15,2012-09-21
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2012,38,2012-09-15,2012-09-21
"12","Mannar","1","1","0","0","0","0","0","0","0",2012,38,2012-09-15,2012-09-21
"13","Vavuniya","0","1","0","0","0","0","0","0","0",2012,38,2012-09-15,2012-09-21
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2012,38,2012-09-15,2012-09-21
"15","Batticaloa","1","13","0","0","0","0","0","0","0",2012,38,2012-09-15,2012-09-21
"16","Ampara","0","2","0","0","0","0","0","0","0",2012,38,2012-09-15,2012-09-21
"17","Trincomalee","1","8","0","0","0","0","0","0","0",2012,38,2012-09-15,2012-09-21
"18","Kurunagala","30","3","0","1","0","3","1","2","0",2012,38,2012-09-15,2012-09-21
"19","Puttalam","80","3","0","0","0","1","1","0","0",2012,38,2012-09-15,2012-09-21
"20","Anuradhapura","5","2","0","1","0","0","1","0","0",2012,38,2012-09-15,2012-09-21
"21","Polonnaruwa","0","2","0","0","0","0","0","0","0",2012,38,2012-09-15,2012-09-21
"22","Badulla","10","3","0","0","0","0","3","0","0",2012,38,2012-09-15,2012-09-21
"23","Monaragala","6","1","1","1","0","0","1","4","0",2012,38,2012-09-15,2012-09-21
"24","Ratnapura","37","5","0","1","0","4","0","2","0",2012,38,2012-09-15,2012-09-21
"25","Kegalle","29","2","0","0","0","3","0","5","0",2012,38,2012-09-15,2012-09-21
"26","Kalmune","0","2","0","0","0","0","0","0","0",2012,38,2012-09-15,2012-09-21
