"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","100","5","1","1","0","7","1","1","0","5","0","0",2015,40,2015-09-26,2015-10-02
"2","Gampaha","24","0","0","0","0","6","0","0","0","8","0","0",2015,40,2015-09-26,2015-10-02
"3","Kalutara","13","2","0","1","2","21","0","0","0","3","3","0",2015,40,2015-09-26,2015-10-02
"4","Kandy","27","5","0","0","1","1","3","6","0","4","1","1",2015,40,2015-09-26,2015-10-02
"5","Matale","0","0","0","0","0","0","0","0","0","0","2","0",2015,40,2015-09-26,2015-10-02
"6","NuwaraEliya","2","3","0","1","0","0","3","3","0","1","1","0",2015,40,2015-09-26,2015-10-02
"7","Galle","21","0","0","0","0","4","5","0","0","1","1","0",2015,40,2015-09-26,2015-10-02
"8","Hambanthota","4","1","0","0","1","4","0","2","0","5","0","4",2015,40,2015-09-26,2015-10-02
"9","Matara","10","2","0","0","0","18","1","3","0","1","0","5",2015,40,2015-09-26,2015-10-02
"10","Jaffna","9","41","0","0","3","0","0","0","0","6","1","0",2015,40,2015-09-26,2015-10-02
"11","Kilinochchi","0","1","0","0","0","0","0","0","0","0","0","0",2015,40,2015-09-26,2015-10-02
"12","Mannar","1","0","0","0","0","0","0","0","0","0","0","0",2015,40,2015-09-26,2015-10-02
"13","Vavuniya","4","0","0","1","2","0","0","0","0","0","2","0",2015,40,2015-09-26,2015-10-02
"14","Mullaitivu","1","1","0","0","15","0","0","1","0","0","0","0",2015,40,2015-09-26,2015-10-02
"15","Batticaloa","4","1","0","0","0","0","0","0","0","0","0","0",2015,40,2015-09-26,2015-10-02
"16","Ampara","0","0","0","0","0","0","0","0","0","0","0","0",2015,40,2015-09-26,2015-10-02
"17","Trincomalee","0","12","0","2","0","0","0","3","0","2","0","0",2015,40,2015-09-26,2015-10-02
"18","Kurunagala","9","7","3","0","0","5","0","0","0","10","0","5",2015,40,2015-09-26,2015-10-02
"19","Puttalam","1","6","0","1","0","3","0","0","0","1","2","0",2015,40,2015-09-26,2015-10-02
"20","Anuradhapura","2","7","0","0","3","2","0","0","0","6","0","2",2015,40,2015-09-26,2015-10-02
"21","Polonnaruwa","1","2","0","0","0","0","0","1","0","0","0","1",2015,40,2015-09-26,2015-10-02
"22","Badulla","4","3","0","0","0","1","3","10","0","0","1","1",2015,40,2015-09-26,2015-10-02
"23","Monaragala","1","3","0","0","0","1","4","15","0","1","0","0",2015,40,2015-09-26,2015-10-02
"24","Ratnapura","10","7","0","0","0","11","1","7","0","1","0","0",2015,40,2015-09-26,2015-10-02
"25","Kegalle","12","1","0","1","2","13","0","0","0","5","2","0",2015,40,2015-09-26,2015-10-02
"26","Kalmune","0","0","0","0","0","0","0","0","0","1","0","0",2015,40,2015-09-26,2015-10-02
