"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","108","3","0","1","0","2","0","0","0",2011,20,2011-05-14,2011-05-20
"2","Gampaha","39","2","0","0","0","4","0","0","0",2011,20,2011-05-14,2011-05-20
"3","Kalutara","12","2","0","0","0","3","0","0","0",2011,20,2011-05-14,2011-05-20
"4","Kandy","6","6","0","0","0","3","2","0","0",2011,20,2011-05-14,2011-05-20
"5","Matale","7","1","0","0","0","6","0","0","0",2011,20,2011-05-14,2011-05-20
"6","NuwaraEliya","1","3","0","1","2","0","0","2","0",2011,20,2011-05-14,2011-05-20
"7","Galle","12","0","1","0","0","6","1","0","0",2011,20,2011-05-14,2011-05-20
"8","Hambanthota","7","1","0","0","1","18","0","0","0",2011,20,2011-05-14,2011-05-20
"9","Matara","6","0","0","0","0","4","1","0","0",2011,20,2011-05-14,2011-05-20
"10","Jaffna","2","6","0","10","0","0","1","1","0",2011,20,2011-05-14,2011-05-20
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2011,20,2011-05-14,2011-05-20
"12","Mannar","1","2","0","0","0","0","0","0","0",2011,20,2011-05-14,2011-05-20
"13","Vavuniya","2","0","0","0","0","0","0","0","0",2011,20,2011-05-14,2011-05-20
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2011,20,2011-05-14,2011-05-20
"15","Batticaloa","21","14","0","0","0","0","0","0","0",2011,20,2011-05-14,2011-05-20
"16","Ampara","1","1","0","0","0","1","0","0","0",2011,20,2011-05-14,2011-05-20
"17","Trincomalee","3","29","0","0","1","3","0","0","0",2011,20,2011-05-14,2011-05-20
"18","Kurunagala","14","2","0","1","7","26","0","0","1",2011,20,2011-05-14,2011-05-20
"19","Puttalam","6","1","0","1","3","0","0","0","0",2011,20,2011-05-14,2011-05-20
"20","Anuradhapura","6","2","0","0","0","6","0","1","0",2011,20,2011-05-14,2011-05-20
"21","Polonnaruwa","7","7","0","2","3","5","0","1","0",2011,20,2011-05-14,2011-05-20
"22","Badulla","2","3","0","2","0","0","0","1","0",2011,20,2011-05-14,2011-05-20
"23","Monaragala","4","1","0","0","0","8","0","0","0",2011,20,2011-05-14,2011-05-20
"24","Ratnapura","4","4","0","1","0","3","0","0","0",2011,20,2011-05-14,2011-05-20
"25","Kegalle","4","2","0","5","0","6","1","0","0",2011,20,2011-05-14,2011-05-20
"26","Kalmune","0","26","0","0","0","0","0","0","0",2011,20,2011-05-14,2011-05-20
