"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","324","3","0","1","2","9","0","0","0","7","2","0",2017,51,2017-12-16,2017-12-22
"2","Gampaha","176","1","1","0","0","0","0","1","0","31","2","0",2017,51,2017-12-16,2017-12-22
"3","Kalutara","105","1","0","0","4","12","1","1","0","7","1","0",2017,51,2017-12-16,2017-12-22
"4","Kandy","180","0","0","0","0","1","2","0","0","4","0","0",2017,51,2017-12-16,2017-12-22
"5","Matale","30","12","0","0","0","2","1","0","0","0","2","0",2017,51,2017-12-16,2017-12-22
"6","NuwaraEliya","9","2","0","0","0","0","1","0","0","4","3","0",2017,51,2017-12-16,2017-12-22
"7","Galle","63","0","0","3","0","16","0","0","0","8","2","1",2017,51,2017-12-16,2017-12-22
"8","Hambanthota","34","0","0","0","0","2","0","0","0","3","0","12",2017,51,2017-12-16,2017-12-22
"9","Matara","32","1","0","0","0","9","2","0","0","4","0","10",2017,51,2017-12-16,2017-12-22
"10","Jaffna","229","4","0","0","0","2","20","0","0","8","0","0",2017,51,2017-12-16,2017-12-22
"11","Kilinochchi","8","1","0","0","0","0","0","0","0","0","0","0",2017,51,2017-12-16,2017-12-22
"12","Mannar","3","3","0","0","0","0","0","0","0","0","0","0",2017,51,2017-12-16,2017-12-22
"13","Vavuniya","28","0","0","1","0","2","0","0","0","0","0","0",2017,51,2017-12-16,2017-12-22
"14","Mullaitivu","11","0","0","0","0","0","0","0","0","0","0","0",2017,51,2017-12-16,2017-12-22
"15","Batticaloa","117","9","0","0","0","1","0","0","0","3","0","0",2017,51,2017-12-16,2017-12-22
"16","Ampara","8","0","0","0","0","3","0","0","0","1","0","0",2017,51,2017-12-16,2017-12-22
"17","Trincomalee","17","0","0","0","0","1","1","0","0","1","0","1",2017,51,2017-12-16,2017-12-22
"18","Kurunagala","87","2","1","0","0","5","0","0","0","5","2","7",2017,51,2017-12-16,2017-12-22
"19","Puttalam","230","2","0","0","0","0","0","0","0","3","4","0",2017,51,2017-12-16,2017-12-22
"20","Anuradhapura","40","2","1","0","0","15","2","0","0","3","1","8",2017,51,2017-12-16,2017-12-22
"21","Polonnaruwa","9","0","0","0","0","5","0","0","0","0","1","8",2017,51,2017-12-16,2017-12-22
"22","Badulla","30","4","0","1","1","2","2","2","0","3","4","0",2017,51,2017-12-16,2017-12-22
"23","Monaragala","68","4","0","0","0","23","0","0","0","0","1","1",2017,51,2017-12-16,2017-12-22
"24","Ratnapura","60","5","0","0","0","8","2","2","0","7","1","0",2017,51,2017-12-16,2017-12-22
"25","Kegalle","49","2","1","0","2","3","0","0","0","7","0","0",2017,51,2017-12-16,2017-12-22
"26","Kalmune","124","1","0","0","1","0","0","0","0","2","1","0",2017,51,2017-12-16,2017-12-22
