"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","0","0","0","0","0","0","0","0","0",2012,45,2012-11-03,2012-11-09
"2","Gampaha","128","1","1","2","0","8","0","3","0",2012,45,2012-11-03,2012-11-09
"3","Kalutara","45","1","0","1","0","8","0","1","0",2012,45,2012-11-03,2012-11-09
"4","Kandy","25","1","0","1","0","3","1","4","0",2012,45,2012-11-03,2012-11-09
"5","Matale","5","4","0","0","0","0","0","0","0",2012,45,2012-11-03,2012-11-09
"6","NuwaraEliya","5","5","0","0","0","1","2","0","0",2012,45,2012-11-03,2012-11-09
"7","Galle","17","2","0","1","0","5","0","0","0",2012,45,2012-11-03,2012-11-09
"8","Hambanthota","9","0","0","0","0","2","1","0","0",2012,45,2012-11-03,2012-11-09
"9","Matara","47","2","0","0","0","11","1","4","0",2012,45,2012-11-03,2012-11-09
"10","Jaffna","17","9","0","2","0","0","0","0","0",2012,45,2012-11-03,2012-11-09
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2012,45,2012-11-03,2012-11-09
"12","Mannar","5","3","0","7","0","1","0","0","0",2012,45,2012-11-03,2012-11-09
"13","Vavuniya","0","1","0","0","0","0","0","0","0",2012,45,2012-11-03,2012-11-09
"14","Mullaitivu","1","0","0","1","0","0","0","0","0",2012,45,2012-11-03,2012-11-09
"15","Batticaloa","5","3","0","0","0","0","0","1","0",2012,45,2012-11-03,2012-11-09
"16","Ampara","2","1","0","0","0","0","0","0","0",2012,45,2012-11-03,2012-11-09
"17","Trincomalee","3","8","0","0","0","0","0","0","0",2012,45,2012-11-03,2012-11-09
"18","Kurunagala","57","4","1","1","1","0","1","0","0",2012,45,2012-11-03,2012-11-09
"19","Puttalam","16","1","1","0","0","0","0","0","0",2012,45,2012-11-03,2012-11-09
"20","Anuradhapura","4","1","0","0","0","0","1","0","0",2012,45,2012-11-03,2012-11-09
"21","Polonnaruwa","3","2","0","0","0","1","0","1","0",2012,45,2012-11-03,2012-11-09
"22","Badulla","2","2","0","0","3","0","0","0","0",2012,45,2012-11-03,2012-11-09
"23","Monaragala","1","1","0","0","0","0","2","1","0",2012,45,2012-11-03,2012-11-09
"24","Ratnapura","33","12","0","1","0","4","1","2","0",2012,45,2012-11-03,2012-11-09
"25","Kegalle","15","0","0","0","2","2","0","2","0",2012,45,2012-11-03,2012-11-09
"26","Kalmune","0","4","0","0","0","0","0","0","0",2012,45,2012-11-03,2012-11-09
