"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","65","1","1","0","0","28","0","0","0",2010,10,2010-03-06,2010-03-12
"2","Gampaha","66","0","1","0","0","11","0","2","0",2010,10,2010-03-06,2010-03-12
"3","Kalutara","19","2","0","0","0","13","0","2","0",2010,10,2010-03-06,2010-03-12
"4","Kandy","35","1","0","1","0","1","4","1","0",2010,10,2010-03-06,2010-03-12
"5","Matale","9","2","0","0","3","1","0","0","0",2010,10,2010-03-06,2010-03-12
"6","NuwaraEliya","1","2","0","2","0","1","0","1","0",2010,10,2010-03-06,2010-03-12
"7","Galle","23","4","1","0","1","3","0","0","0",2010,10,2010-03-06,2010-03-12
"8","Hambanthota","24","1","0","0","0","0","1","1","0",2010,10,2010-03-06,2010-03-12
"9","Matara","14","2","0","0","1","22","10","0","0",2010,10,2010-03-06,2010-03-12
"10","Jaffna","15","0","0","9","0","0","0","2","0",2010,10,2010-03-06,2010-03-12
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2010,10,2010-03-06,2010-03-12
"12","Mannar","6","1","0","0","0","0","0","0","0",2010,10,2010-03-06,2010-03-12
"13","Vavuniya","4","0","0","0","0","0","0","1","0",2010,10,2010-03-06,2010-03-12
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2010,10,2010-03-06,2010-03-12
"15","Batticaloa","38","3","0","0","0","0","0","0","0",2010,10,2010-03-06,2010-03-12
"16","Ampara","0","0","0","0","0","0","0","0","0",2010,10,2010-03-06,2010-03-12
"17","Trincomalee","11","0","0","0","0","0","0","0","0",2010,10,2010-03-06,2010-03-12
"18","Kurunagala","14","3","0","1","0","6","1","4","0",2010,10,2010-03-06,2010-03-12
"19","Puttalam","3","3","0","4","0","1","0","0","0",2010,10,2010-03-06,2010-03-12
"20","Anuradhapura","34","1","0","1","0","2","3","4","0",2010,10,2010-03-06,2010-03-12
"21","Polonnaruwa","7","1","0","0","0","2","0","0","0",2010,10,2010-03-06,2010-03-12
"22","Badulla","6","6","0","2","4","3","1","1","0",2010,10,2010-03-06,2010-03-12
"23","Monaragala","8","5","0","0","0","0","0","1","0",2010,10,2010-03-06,2010-03-12
"24","Ratnapura","16","4","0","0","0","3","0","0","0",2010,10,2010-03-06,2010-03-12
"25","Kegalle","24","1","0","1","0","8","0","0","0",2010,10,2010-03-06,2010-03-12
"26","Kalmune","14","1","0","0","0","0","0","0","0",2010,10,2010-03-06,2010-03-12
