"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","299","3","0","0","2","5","0","1","0","6","0","0",2015,6,2015-01-31,2015-02-06
"2","Gampaha","74","0","0","0","0","1","0","2","0","0","1","0",2015,6,2015-01-31,2015-02-06
"3","Kalutara","38","1","0","0","1","3","0","0","1","2","0","0",2015,6,2015-01-31,2015-02-06
"4","Kandy","28","0","0","2","0","2","2","7","0","1","0","0",2015,6,2015-01-31,2015-02-06
"5","Matale","10","1","0","0","0","0","0","0","0","0","0","1",2015,6,2015-01-31,2015-02-06
"6","NuwaraEliya","6","2","0","0","0","0","1","0","0","6","0","0",2015,6,2015-01-31,2015-02-06
"7","Galle","14","0","0","1","0","0","2","0","0","7","0","0",2015,6,2015-01-31,2015-02-06
"8","Hambanthota","4","0","0","0","0","0","0","0","0","2","1","15",2015,6,2015-01-31,2015-02-06
"9","Matara","10","1","0","0","0","5","2","0","0","3","0","3",2015,6,2015-01-31,2015-02-06
"10","Jaffna","53","14","0","6","0","1","27","0","0","1","0","0",2015,6,2015-01-31,2015-02-06
"11","Kilinochchi","1","0","0","0","0","0","0","0","0","0","0","0",2015,6,2015-01-31,2015-02-06
"12","Mannar","6","0","0","0","0","3","1","0","0","0","0","0",2015,6,2015-01-31,2015-02-06
"13","Vavuniya","6","0","0","0","1","0","1","0","0","1","0","0",2015,6,2015-01-31,2015-02-06
"14","Mullaitivu","1","0","0","0","0","0","0","0","0","0","0","0",2015,6,2015-01-31,2015-02-06
"15","Batticaloa","71","3","0","0","0","0","0","0","0","0","0","0",2015,6,2015-01-31,2015-02-06
"16","Ampara","0","1","0","0","0","0","0","0","0","0","0","0",2015,6,2015-01-31,2015-02-06
"17","Trincomalee","13","1","0","1","0","0","0","0","0","0","0","0",2015,6,2015-01-31,2015-02-06
"18","Kurunagala","26","5","0","0","0","8","1","0","0","12","0","3",2015,6,2015-01-31,2015-02-06
"19","Puttalam","15","0","0","0","0","0","1","0","0","2","0","0",2015,6,2015-01-31,2015-02-06
"20","Anuradhapura","11","2","0","0","0","4","0","0","0","1","0","4",2015,6,2015-01-31,2015-02-06
"21","Polonnaruwa","6","0","0","2","0","1","0","0","0","4","0","1",2015,6,2015-01-31,2015-02-06
"22","Badulla","15","3","0","0","0","3","0","5","0","2","1","0",2015,6,2015-01-31,2015-02-06
"23","Monaragala","7","5","0","0","0","0","0","1","0","5","0","0",2015,6,2015-01-31,2015-02-06
"24","Ratnapura","23","2","0","2","0","3","2","15","0","0","1","0",2015,6,2015-01-31,2015-02-06
"25","Kegalle","8","1","0","0","0","2","0","0","0","3","1","0",2015,6,2015-01-31,2015-02-06
"26","Kalmune","29","5","0","0","0","0","0","0","0","4","0","0",2015,6,2015-01-31,2015-02-06
