"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","319","5","0","0","1","6","0","0","0","2","0","0",2016,50,2016-12-03,2016-12-09
"2","Gampaha","31","0","0","0","1","0","0","0","0","1","0","0",2016,50,2016-12-03,2016-12-09
"3","Kalutara","45","5","0","0","0","6","0","0","0","6","1","0",2016,50,2016-12-03,2016-12-09
"4","Kandy","22","3","0","1","0","2","2","0","0","2","0","0",2016,50,2016-12-03,2016-12-09
"5","Matale","13","0","0","0","0","0","0","0","0","0","1","0",2016,50,2016-12-03,2016-12-09
"6","NuwaraEliya","7","2","0","0","0","0","1","0","0","4","2","0",2016,50,2016-12-03,2016-12-09
"7","Galle","91","2","0","0","2","5","0","1","0","2","2","0",2016,50,2016-12-03,2016-12-09
"8","Hambanthota","21","4","0","0","0","0","0","0","0","2","0","0",2016,50,2016-12-03,2016-12-09
"9","Matara","35","0","0","0","0","6","1","0","0","4","1","1",2016,50,2016-12-03,2016-12-09
"10","Jaffna","62","12","0","1","2","1","5","0","1","0","3","0",2016,50,2016-12-03,2016-12-09
"11","Kilinochchi","1","1","0","0","0","0","0","0","0","0","0","0",2016,50,2016-12-03,2016-12-09
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2016,50,2016-12-03,2016-12-09
"13","Vavuniya","12","1","0","1","0","0","1","0","0","0","0","0",2016,50,2016-12-03,2016-12-09
"14","Mullaitivu","4","0","0","0","0","2","0","0","0","0","0","0",2016,50,2016-12-03,2016-12-09
"15","Batticaloa","13","0","0","0","1","2","0","0","0","3","0","0",2016,50,2016-12-03,2016-12-09
"16","Ampara","0","1","0","0","0","0","0","0","0","0","0","0",2016,50,2016-12-03,2016-12-09
"17","Trincomalee","1","0","0","0","0","0","0","0","0","3","1","0",2016,50,2016-12-03,2016-12-09
"18","Kurunagala","15","4","0","0","0","1","0","0","0","5","1","1",2016,50,2016-12-03,2016-12-09
"19","Puttalam","5","2","1","0","0","0","0","0","0","2","2","0",2016,50,2016-12-03,2016-12-09
"20","Anuradhapura","4","2","0","0","0","0","0","0","0","2","0","0",2016,50,2016-12-03,2016-12-09
"21","Polonnaruwa","3","1","0","0","0","0","0","0","0","0","0","1",2016,50,2016-12-03,2016-12-09
"22","Badulla","6","3","0","0","0","1","0","0","0","1","2","0",2016,50,2016-12-03,2016-12-09
"23","Monaragala","5","1","0","0","0","1","0","0","0","0","0","0",2016,50,2016-12-03,2016-12-09
"24","Ratnapura","26","0","0","1","0","3","0","3","0","6","1","0",2016,50,2016-12-03,2016-12-09
"25","Kegalle","7","0","1","0","0","3","2","0","0","2","2","0",2016,50,2016-12-03,2016-12-09
"26","Kalmune","11","1","0","0","0","0","0","0","0","2","0","0",2016,50,2016-12-03,2016-12-09
