"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","92","2","0","1","1","9","0","1","0","11","5","0",2018,42,2018-10-13,2018-10-19
"2","Gampaha","53","1","0","1","0","2","1","1","0","9","0","0",2018,42,2018-10-13,2018-10-19
"3","Kalutara","16","1","0","0","0","19","0","1","0","26","6","0",2018,42,2018-10-13,2018-10-19
"4","Kandy","52","2","0","1","1","7","2","1","0","9","3","2",2018,42,2018-10-13,2018-10-19
"5","Matale","7","1","0","0","1","0","1","1","0","2","0","5",2018,42,2018-10-13,2018-10-19
"6","NuwaraEliya","5","0","0","0","0","0","4","0","0","5","1","0",2018,42,2018-10-13,2018-10-19
"7","Galle","8","1","0","0","1","7","0","0","0","16","2","0",2018,42,2018-10-13,2018-10-19
"8","Hambanthota","5","0","0","0","0","1","2","0","0","4","2","22",2018,42,2018-10-13,2018-10-19
"9","Matara","7","0","0","1","0","5","4","1","0","4","0","18",2018,42,2018-10-13,2018-10-19
"10","Jaffna","58","5","0","1","0","0","1","0","0","1","0","0",2018,42,2018-10-13,2018-10-19
"11","Kilinochchi","1","1","0","0","0","0","0","0","0","0","0","0",2018,42,2018-10-13,2018-10-19
"12","Mannar","3","0","0","0","0","0","0","0","0","1","0","0",2018,42,2018-10-13,2018-10-19
"13","Vavuniya","6","0","0","0","0","1","0","0","0","0","0","0",2018,42,2018-10-13,2018-10-19
"14","Mullaitivu","5","0","0","0","0","0","1","0","0","1","0","0",2018,42,2018-10-13,2018-10-19
"15","Batticaloa","40","1","0","0","3","1","1","0","0","3","1","0",2018,42,2018-10-13,2018-10-19
"16","Ampara","2","9","0","1","0","0","0","0","0","6","1","0",2018,42,2018-10-13,2018-10-19
"17","Trincomalee","1","0","0","0","0","1","0","0","0","1","0","0",2018,42,2018-10-13,2018-10-19
"18","Kurunagala","12","1","1","0","1","4","0","2","0","16","0","13",2018,42,2018-10-13,2018-10-19
"19","Puttalam","40","5","0","0","0","0","0","0","0","2","3","0",2018,42,2018-10-13,2018-10-19
"20","Anuradhapura","6","3","0","0","5","1","1","1","0","7","1","11",2018,42,2018-10-13,2018-10-19
"21","Polonnaruwa","3","1","1","0","1","4","0","0","0","10","2","6",2018,42,2018-10-13,2018-10-19
"22","Badulla","8","6","0","0","0","3","1","4","0","10","2","0",2018,42,2018-10-13,2018-10-19
"23","Monaragala","6","2","0","0","0","1","1","3","0","4","5","2",2018,42,2018-10-13,2018-10-19
"24","Ratnapura","21","7","1","1","0","13","0","0","0","14","3","7",2018,42,2018-10-13,2018-10-19
"25","Kegalle","19","1","3","0","1","16","1","0","0","10","1","1",2018,42,2018-10-13,2018-10-19
"26","Kalmune","6","0","0","0","1","1","0","0","0","6","0","0",2018,42,2018-10-13,2018-10-19
