"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","343","3","0","0","0","6","0","0","0","7","0","0",2018,31,2018-07-28,2018-08-03
"2","Gampaha","187","4","0","0","0","4","0","0","0","13","2","3",2018,31,2018-07-28,2018-08-03
"3","Kalutara","51","5","0","2","0","17","0","1","0","11","6","0",2018,31,2018-07-28,2018-08-03
"4","Kandy","120","3","0","0","0","3","0","0","0","11","0","1",2018,31,2018-07-28,2018-08-03
"5","Matale","18","0","0","0","0","2","0","0","0","2","0","0",2018,31,2018-07-28,2018-08-03
"6","NuwaraEliya","8","3","0","0","0","2","1","0","0","4","1","0",2018,31,2018-07-28,2018-08-03
"7","Galle","13","1","0","1","0","3","2","0","0","7","0","0",2018,31,2018-07-28,2018-08-03
"8","Hambanthota","21","0","0","0","0","1","1","0","0","3","0","20",2018,31,2018-07-28,2018-08-03
"9","Matara","49","0","0","0","0","2","0","0","0","5","0","1",2018,31,2018-07-28,2018-08-03
"10","Jaffna","69","4","0","0","0","1","3","0","0","4","0","0",2018,31,2018-07-28,2018-08-03
"11","Kilinochchi","7","1","0","0","0","0","0","0","0","0","0","0",2018,31,2018-07-28,2018-08-03
"12","Mannar","23","0","0","0","0","0","0","0","0","0","0","0",2018,31,2018-07-28,2018-08-03
"13","Vavuniya","21","0","0","0","0","1","0","0","0","0","1","1",2018,31,2018-07-28,2018-08-03
"14","Mullaitivu","2","0","0","0","0","0","1","0","0","0","0","1",2018,31,2018-07-28,2018-08-03
"15","Batticaloa","52","2","0","0","0","0","0","0","0","7","0","0",2018,31,2018-07-28,2018-08-03
"16","Ampara","5","0","0","1","0","0","0","0","0","7","2","1",2018,31,2018-07-28,2018-08-03
"17","Trincomalee","23","0","0","0","0","0","1","0","0","2","0","0",2018,31,2018-07-28,2018-08-03
"18","Kurunagala","86","2","1","0","0","3","1","2","0","13","3","11",2018,31,2018-07-28,2018-08-03
"19","Puttalam","22","0","0","0","0","0","0","0","0","0","1","0",2018,31,2018-07-28,2018-08-03
"20","Anuradhapura","24","1","0","0","0","2","1","0","0","9","0","15",2018,31,2018-07-28,2018-08-03
"21","Polonnaruwa","10","2","0","0","0","2","0","0","0","9","0","4",2018,31,2018-07-28,2018-08-03
"22","Badulla","24","7","0","1","0","3","2","1","0","6","2","0",2018,31,2018-07-28,2018-08-03
"23","Monaragala","21","1","0","0","0","1","5","1","0","1","3","2",2018,31,2018-07-28,2018-08-03
"24","Ratnapura","69","3","0","0","0","15","0","0","0","6","3","6",2018,31,2018-07-28,2018-08-03
"25","Kegalle","39","1","0","1","0","3","0","0","0","3","2","1",2018,31,2018-07-28,2018-08-03
"26","Kalmune","24","0","0","0","2","0","0","0","0","0","0","0",2018,31,2018-07-28,2018-08-03
