"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","475","4","0","1","3","8","0","2","0",2011,26,2011-06-25,2011-07-01
"2","Gampaha","100","2","0","0","0","8","1","11","0",2011,26,2011-06-25,2011-07-01
"3","Kalutara","30","1","0","0","1","7","0","0","0",2011,26,2011-06-25,2011-07-01
"4","Kandy","38","12","0","4","1","4","2","1","0",2011,26,2011-06-25,2011-07-01
"5","Matale","19","6","0","1","0","2","0","1","0",2011,26,2011-06-25,2011-07-01
"6","NuwaraEliya","3","15","0","0","0","0","0","0","0",2011,26,2011-06-25,2011-07-01
"7","Galle","51","2","0","0","0","5","1","0","0",2011,26,2011-06-25,2011-07-01
"8","Hambanthota","14","1","0","0","4","3","2","0","0",2011,26,2011-06-25,2011-07-01
"9","Matara","16","1","0","0","0","4","1","0","0",2011,26,2011-06-25,2011-07-01
"10","Jaffna","9","6","0","3","60","0","0","0","0",2011,26,2011-06-25,2011-07-01
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2011,26,2011-06-25,2011-07-01
"12","Mannar","0","0","0","2","0","0","1","0","0",2011,26,2011-06-25,2011-07-01
"13","Vavuniya","0","0","0","0","0","0","0","0","0",2011,26,2011-06-25,2011-07-01
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2011,26,2011-06-25,2011-07-01
"15","Batticaloa","10","8","0","0","1","0","0","0","0",2011,26,2011-06-25,2011-07-01
"16","Ampara","4","2","1","0","0","0","0","0","0",2011,26,2011-06-25,2011-07-01
"17","Trincomalee","0","6","1","0","0","0","0","0","0",2011,26,2011-06-25,2011-07-01
"18","Kurunagala","32","9","0","4","4","5","0","0","0",2011,26,2011-06-25,2011-07-01
"19","Puttalam","10","5","0","0","0","1","0","0","0",2011,26,2011-06-25,2011-07-01
"20","Anuradhapura","10","2","0","0","0","0","0","0","0",2011,26,2011-06-25,2011-07-01
"21","Polonnaruwa","9","2","0","0","0","1","0","1","0",2011,26,2011-06-25,2011-07-01
"22","Badulla","41","7","0","1","0","0","1","3","0",2011,26,2011-06-25,2011-07-01
"23","Monaragala","9","5","0","0","0","3","1","1","0",2011,26,2011-06-25,2011-07-01
"24","Ratnapura","15","6","1","1","0","3","0","1","0",2011,26,2011-06-25,2011-07-01
"25","Kegalle","13","1","0","0","0","5","0","6","0",2011,26,2011-06-25,2011-07-01
"26","Kalmune","1","2","0","0","0","0","0","0","0",2011,26,2011-06-25,2011-07-01
