"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","449","5","0","2","2","7","0","0","0","9","2","0",2018,27,2018-06-30,2018-07-06
"2","Gampaha","235","2","0","1","0","5","0","0","0","22","2","3",2018,27,2018-06-30,2018-07-06
"3","Kalutara","126","3","0","0","1","25","0","1","0","14","10","0",2018,27,2018-06-30,2018-07-06
"4","Kandy","140","4","0","0","0","3","3","0","0","8","1","0",2018,27,2018-06-30,2018-07-06
"5","Matale","33","1","0","1","0","5","0","0","0","0","2","8",2018,27,2018-06-30,2018-07-06
"6","NuwaraEliya","9","3","0","0","38","3","7","2","0","1","0","0",2018,27,2018-06-30,2018-07-06
"7","Galle","47","0","0","0","1","10","3","0","0","8","2","0",2018,27,2018-06-30,2018-07-06
"8","Hambanthota","26","1","1","0","0","2","4","0","0","13","1","61",2018,27,2018-06-30,2018-07-06
"9","Matara","22","0","0","0","0","9","1","0","0","8","1","7",2018,27,2018-06-30,2018-07-06
"10","Jaffna","93","4","1","2","1","0","3","0","0","4","0","0",2018,27,2018-06-30,2018-07-06
"11","Kilinochchi","13","1","0","0","1","0","3","0","0","0","0","0",2018,27,2018-06-30,2018-07-06
"12","Mannar","16","2","0","0","0","0","0","0","0","1","0","0",2018,27,2018-06-30,2018-07-06
"13","Vavuniya","24","0","0","0","0","2","0","0","0","1","0","1",2018,27,2018-06-30,2018-07-06
"14","Mullaitivu","8","0","0","0","0","0","0","0","0","0","0","0",2018,27,2018-06-30,2018-07-06
"15","Batticaloa","120","5","0","1","0","4","0","0","0","5","1","0",2018,27,2018-06-30,2018-07-06
"16","Ampara","32","5","2","0","2","2","0","0","0","4","2","0",2018,27,2018-06-30,2018-07-06
"17","Trincomalee","52","1","0","0","3","1","0","0","0","8","2","0",2018,27,2018-06-30,2018-07-06
"18","Kurunagala","89","7","0","0","0","15","2","1","0","17","10","41",2018,27,2018-06-30,2018-07-06
"19","Puttalam","61","1","1","1","0","5","2","0","0","0","6","0",2018,27,2018-06-30,2018-07-06
"20","Anuradhapura","45","0","0","0","0","4","1","0","0","13","4","14",2018,27,2018-06-30,2018-07-06
"21","Polonnaruwa","28","1","0","0","0","10","0","0","1","8","4","9",2018,27,2018-06-30,2018-07-06
"22","Badulla","20","5","0","0","0","2","1","1","0","9","4","0",2018,27,2018-06-30,2018-07-06
"23","Monaragala","17","1","0","0","0","3","3","0","0","2","9","1",2018,27,2018-06-30,2018-07-06
"24","Ratnapura","148","11","2","2","0","40","1","1","1","8","6","5",2018,27,2018-06-30,2018-07-06
"25","Kegalle","52","0","0","1","0","8","2","2","0","4","3","1",2018,27,2018-06-30,2018-07-06
"26","Kalmune","37","1","1","0","7","1","0","0","0","5","0","0",2018,27,2018-06-30,2018-07-06
