"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","118","2","0","13","3","19","0","1","0",2011,38,2011-09-17,2011-09-23
"2","Gampaha","68","1","0","5","0","14","1","7","0",2011,38,2011-09-17,2011-09-23
"3","Kalutara","22","10","0","4","0","30","0","0","0",2011,38,2011-09-17,2011-09-23
"4","Kandy","36","4","0","2","0","2","2","0","0",2011,38,2011-09-17,2011-09-23
"5","Matale","6","9","1","0","0","1","0","0","0",2011,38,2011-09-17,2011-09-23
"6","NuwaraEliya","3","1","0","2","0","1","2","5","0",2011,38,2011-09-17,2011-09-23
"7","Galle","18","0","0","2","0","14","1","0","0",2011,38,2011-09-17,2011-09-23
"8","Hambanthota","6","2","0","0","0","3","3","1","0",2011,38,2011-09-17,2011-09-23
"9","Matara","15","3","0","1","1","21","1","1","0",2011,38,2011-09-17,2011-09-23
"10","Jaffna","5","14","0","6","2","0","0","4","0",2011,38,2011-09-17,2011-09-23
"11","Kilinochchi","0","2","0","0","0","0","1","0","0",2011,38,2011-09-17,2011-09-23
"12","Mannar","0","2","1","0","0","0","0","0","0",2011,38,2011-09-17,2011-09-23
"13","Vavuniya","0","0","0","0","0","0","0","0","0",2011,38,2011-09-17,2011-09-23
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2011,38,2011-09-17,2011-09-23
"15","Batticaloa","15","0","0","0","0","1","0","0","0",2011,38,2011-09-17,2011-09-23
"16","Ampara","0","4","0","0","0","0","0","0","0",2011,38,2011-09-17,2011-09-23
"17","Trincomalee","0","12","0","0","1","1","0","0","0",2011,38,2011-09-17,2011-09-23
"18","Kurunagala","21","7","0","0","1","11","2","2","0",2011,38,2011-09-17,2011-09-23
"19","Puttalam","7","0","0","0","0","7","0","1","0",2011,38,2011-09-17,2011-09-23
"20","Anuradhapura","5","4","0","0","0","0","0","1","0",2011,38,2011-09-17,2011-09-23
"21","Polonnaruwa","2","0","0","2","0","4","0","0","0",2011,38,2011-09-17,2011-09-23
"22","Badulla","5","5","0","1","0","6","0","1","0",2011,38,2011-09-17,2011-09-23
"23","Monaragala","5","6","0","0","0","0","1","7","0",2011,38,2011-09-17,2011-09-23
"24","Ratnapura","17","2","0","0","0","14","0","3","0",2011,38,2011-09-17,2011-09-23
"25","Kegalle","16","0","0","2","0","9","1","4","0",2011,38,2011-09-17,2011-09-23
"26","Kalmune","1","11","0","0","0","0","0","0","0",2011,38,2011-09-17,2011-09-23
