"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","72","7","0","2","12","34","0","9","0",2009,41,2009-10-03,2009-10-09
"2","Gampaha","69","2","0","0","13","20","0","10","0",2009,41,2009-10-03,2009-10-09
"3","Kalutara","11","2","0","0","0","14","0","2","0",2009,41,2009-10-03,2009-10-09
"4","Kandy","22","6","0","0","0","2","3","3","0",2009,41,2009-10-03,2009-10-09
"5","Matale","63","7","0","0","2","4","0","1","0",2009,41,2009-10-03,2009-10-09
"6","NuwaraEliya","3","4","0","2","0","2","2","1","0",2009,41,2009-10-03,2009-10-09
"7","Galle","8","2","0","0","1","7","0","0","0",2009,41,2009-10-03,2009-10-09
"8","Hambanthota","2","0","0","0","0","1","2","0","0",2009,41,2009-10-03,2009-10-09
"9","Matara","6","6","0","0","0","9","0","3","0",2009,41,2009-10-03,2009-10-09
"10","Jaffna","0","0","0","0","0","0","0","0","0",2009,41,2009-10-03,2009-10-09
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,41,2009-10-03,2009-10-09
"12","Mannar","0","5","0","2","0","0","0","7","0",2009,41,2009-10-03,2009-10-09
"13","Vavuniya","17","0","0","2","0","0","0","3","0",2009,41,2009-10-03,2009-10-09
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,41,2009-10-03,2009-10-09
"15","Batticaloa","9","11","0","0","2","0","0","1","0",2009,41,2009-10-03,2009-10-09
"16","Ampara","1","4","1","0","0","0","0","5","0",2009,41,2009-10-03,2009-10-09
"17","Trincomalee","0","10","0","2","0","0","0","0","0",2009,41,2009-10-03,2009-10-09
"18","Kurunagala","34","11","0","5","0","4","0","3","0",2009,41,2009-10-03,2009-10-09
"19","Puttalam","10","0","0","0","0","3","0","2","0",2009,41,2009-10-03,2009-10-09
"20","Anuradhapura","3","2","0","0","0","0","0","3","0",2009,41,2009-10-03,2009-10-09
"21","Polonnaruwa","3","2","0","0","0","1","0","5","0",2009,41,2009-10-03,2009-10-09
"22","Badulla","4","6","0","3","0","0","1","12","0",2009,41,2009-10-03,2009-10-09
"23","Monaragala","6","13","0","0","0","0","0","4","0",2009,41,2009-10-03,2009-10-09
"24","Ratnapura","11","2","0","1","5","11","0","15","0",2009,41,2009-10-03,2009-10-09
"25","Kegalle","14","0","0","1","0","11","0","9","0",2009,41,2009-10-03,2009-10-09
"26","Kalmune","2","4","0","0","0","1","0","0","0",2009,41,2009-10-03,2009-10-09
