"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","54","1","0","3","1","9","0","0","0",2011,14,2011-04-02,2011-04-08
"2","Gampaha","25","2","0","0","0","15","0","3","0",2011,14,2011-04-02,2011-04-08
"3","Kalutara","11","1","0","1","2","5","0","0","0",2011,14,2011-04-02,2011-04-08
"4","Kandy","0","3","0","0","0","1","0","0","0",2011,14,2011-04-02,2011-04-08
"5","Matale","3","1","0","0","0","3","0","0","0",2011,14,2011-04-02,2011-04-08
"6","NuwaraEliya","5","11","0","0","0","1","1","2","0",2011,14,2011-04-02,2011-04-08
"7","Galle","4","1","0","0","0","6","0","0","0",2011,14,2011-04-02,2011-04-08
"8","Hambanthota","6","2","0","0","0","20","0","0","0",2011,14,2011-04-02,2011-04-08
"9","Matara","13","1","0","0","0","7","1","3","0",2011,14,2011-04-02,2011-04-08
"10","Jaffna","2","0","0","0","0","0","3","0","0",2011,14,2011-04-02,2011-04-08
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2011,14,2011-04-02,2011-04-08
"12","Mannar","1","0","0","0","0","0","0","0","0",2011,14,2011-04-02,2011-04-08
"13","Vavuniya","0","1","1","0","0","0","0","0","0",2011,14,2011-04-02,2011-04-08
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2011,14,2011-04-02,2011-04-08
"15","Batticaloa","11","14","0","0","0","0","0","0","0",2011,14,2011-04-02,2011-04-08
"16","Ampara","3","0","0","0","0","3","0","0","0",2011,14,2011-04-02,2011-04-08
"17","Trincomalee","1","4","0","0","0","2","0","0","0",2011,14,2011-04-02,2011-04-08
"18","Kurunagala","12","6","0","2","2","24","4","0","0",2011,14,2011-04-02,2011-04-08
"19","Puttalam","3","1","0","0","0","5","0","0","0",2011,14,2011-04-02,2011-04-08
"20","Anuradhapura","5","0","0","0","0","5","1","0","0",2011,14,2011-04-02,2011-04-08
"21","Polonnaruwa","3","0","0","0","0","4","1","0","0",2011,14,2011-04-02,2011-04-08
"22","Badulla","3","5","0","1","0","2","1","0","0",2011,14,2011-04-02,2011-04-08
"23","Monaragala","7","0","0","0","0","24","3","3","0",2011,14,2011-04-02,2011-04-08
"24","Ratnapura","6","6","0","0","0","2","0","0","0",2011,14,2011-04-02,2011-04-08
"25","Kegalle","6","0","1","0","1","3","0","2","0",2011,14,2011-04-02,2011-04-08
"26","Kalmune","0","10","0","0","0","0","0","1","0",2011,14,2011-04-02,2011-04-08
