"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","116","2","0","0","0","7","0","3","0",2011,16,2011-04-16,2011-04-22
"2","Gampaha","40","0","0","1","0","5","0","1","0",2011,16,2011-04-16,2011-04-22
"3","Kalutara","29","3","0","1","3","7","0","0","0",2011,16,2011-04-16,2011-04-22
"4","Kandy","18","7","0","2","1","6","3","0","0",2011,16,2011-04-16,2011-04-22
"5","Matale","5","0","0","0","1","10","1","0","0",2011,16,2011-04-16,2011-04-22
"6","NuwaraEliya","2","11","1","2","0","0","0","0","0",2011,16,2011-04-16,2011-04-22
"7","Galle","6","1","0","0","0","0","1","0","0",2011,16,2011-04-16,2011-04-22
"8","Hambanthota","26","0","0","1","0","25","2","0","0",2011,16,2011-04-16,2011-04-22
"9","Matara","12","2","0","0","0","7","0","0","0",2011,16,2011-04-16,2011-04-22
"10","Jaffna","3","1","1","5","1","0","3","0","0",2011,16,2011-04-16,2011-04-22
"11","Kilinochchi","0","2","0","0","0","0","0","1","0",2011,16,2011-04-16,2011-04-22
"12","Mannar","1","1","0","2","0","0","0","0","0",2011,16,2011-04-16,2011-04-22
"13","Vavuniya","2","2","0","0","0","0","0","0","0",2011,16,2011-04-16,2011-04-22
"14","Mullaitivu","0","1","0","0","0","0","0","0","0",2011,16,2011-04-16,2011-04-22
"15","Batticaloa","33","25","0","0","0","2","0","1","1",2011,16,2011-04-16,2011-04-22
"16","Ampara","0","2","0","0","0","0","0","0","0",2011,16,2011-04-16,2011-04-22
"17","Trincomalee","4","19","0","0","0","3","1","1","0",2011,16,2011-04-16,2011-04-22
"18","Kurunagala","14","7","0","0","0","14","0","0","0",2011,16,2011-04-16,2011-04-22
"19","Puttalam","1","0","0","0","0","2","1","0","0",2011,16,2011-04-16,2011-04-22
"20","Anuradhapura","4","5","0","0","0","1","0","0","0",2011,16,2011-04-16,2011-04-22
"21","Polonnaruwa","2","0","0","0","0","1","0","1","0",2011,16,2011-04-16,2011-04-22
"22","Badulla","6","4","1","0","2","0","2","2","0",2011,16,2011-04-16,2011-04-22
"23","Monaragala","7","0","0","0","0","5","3","3","0",2011,16,2011-04-16,2011-04-22
"24","Ratnapura","21","20","0","1","4","25","1","0","0",2011,16,2011-04-16,2011-04-22
"25","Kegalle","14","0","0","1","0","5","0","1","0",2011,16,2011-04-16,2011-04-22
"26","Kalmune","0","16","0","0","5","0","0","0","0",2011,16,2011-04-16,2011-04-22
