"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","47","2","0","3","0","3","0","0","0",2012,15,2012-04-07,2012-04-13
"2","Gampaha","43","0","1","1","0","4","0","5","0",2012,15,2012-04-07,2012-04-13
"3","Kalutara","13","0","0","0","0","1","0","0","0",2012,15,2012-04-07,2012-04-13
"4","Kandy","17","1","0","0","0","0","2","2","0",2012,15,2012-04-07,2012-04-13
"5","Matale","1","0","0","0","0","1","0","0","0",2012,15,2012-04-07,2012-04-13
"6","NuwaraEliya","2","2","0","1","0","0","0","0","0",2012,15,2012-04-07,2012-04-13
"7","Galle","10","0","0","0","0","4","0","0","0",2012,15,2012-04-07,2012-04-13
"8","Hambanthota","1","0","0","0","0","1","0","0","0",2012,15,2012-04-07,2012-04-13
"9","Matara","19","3","0","0","4","5","0","0","0",2012,15,2012-04-07,2012-04-13
"10","Jaffna","9","7","0","6","5","0","1","0","0",2012,15,2012-04-07,2012-04-13
"11","Kilinochchi","1","0","0","0","0","0","0","1","0",2012,15,2012-04-07,2012-04-13
"12","Mannar","0","0","0","0","0","0","2","0","0",2012,15,2012-04-07,2012-04-13
"13","Vavuniya","1","0","0","0","0","0","0","0","0",2012,15,2012-04-07,2012-04-13
"14","Mullaitivu","0","1","0","0","0","0","0","0","0",2012,15,2012-04-07,2012-04-13
"15","Batticaloa","9","0","0","1","6","0","0","0","0",2012,15,2012-04-07,2012-04-13
"16","Ampara","4","2","0","0","4","0","0","0","0",2012,15,2012-04-07,2012-04-13
"17","Trincomalee","1","2","0","0","0","0","1","0","0",2012,15,2012-04-07,2012-04-13
"18","Kurunagala","14","2","0","1","0","3","0","1","0",2012,15,2012-04-07,2012-04-13
"19","Puttalam","4","0","0","0","0","1","1","0","0",2012,15,2012-04-07,2012-04-13
"20","Anuradhapura","5","1","0","1","0","0","0","0","0",2012,15,2012-04-07,2012-04-13
"21","Polonnaruwa","1","0","0","0","0","0","0","2","0",2012,15,2012-04-07,2012-04-13
"22","Badulla","2","2","0","1","0","1","2","2","0",2012,15,2012-04-07,2012-04-13
"23","Monaragala","2","2","0","1","0","2","2","7","0",2012,15,2012-04-07,2012-04-13
"24","Ratnapura","9","3","1","0","0","0","1","0","0",2012,15,2012-04-07,2012-04-13
"25","Kegalle","5","1","0","1","0","1","0","3","0",2012,15,2012-04-07,2012-04-13
"26","Kalmune","0","0","0","0","0","0","0","0","0",2012,15,2012-04-07,2012-04-13
