"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","26","04","00","00","00","07","00","02","00",2008,16,2008-04-12,2008-04-18
"2","Gampaha","17","01","00","01","01","10","00","02","00",2008,16,2008-04-12,2008-04-18
"3","Kalutara","03","04","00","00","00","04","00","00","00",2008,16,2008-04-12,2008-04-18
"4","Kandy","02","00","00","01","00","07","00","01","00",2008,16,2008-04-12,2008-04-18
"5","Matale","04","05","00","01","00","07","00","02","00",2008,16,2008-04-12,2008-04-18
"6","NuwaraEliya","00","00","00","00","00","01","01","00","00",2008,16,2008-04-12,2008-04-18
"7","Galle","01","02","00","00","00","09","00","00","00",2008,16,2008-04-12,2008-04-18
"8","Hambanthota","01","02","00","00","00","03","00","00","00",2008,16,2008-04-12,2008-04-18
"9","Matara","05","01","00","00","00","06","07","00","00",2008,16,2008-04-12,2008-04-18
"10","Jaffna","00","00","00","01","00","00","03","00","00",2008,16,2008-04-12,2008-04-18
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,16,2008-04-12,2008-04-18
"12","Mannar","01","00","00","04","00","00","00","01","00",2008,16,2008-04-12,2008-04-18
"13","Vavuniya","00","00","00","00","00","00","00","00","00",2008,16,2008-04-12,2008-04-18
"14","Mullaitivu","00","00","00","00","00","00","00","00","00",2008,16,2008-04-12,2008-04-18
"15","Batticaloa","02","00","00","00","00","00","00","02","00",2008,16,2008-04-12,2008-04-18
"16","Ampara","00","00","00","00","00","00","00","00","00",2008,16,2008-04-12,2008-04-18
"17","Trincomalee","00","01","00","00","00","00","00","00","00",2008,16,2008-04-12,2008-04-18
"18","Kurunagala","07","02","00","00","00","04","00","00","00",2008,16,2008-04-12,2008-04-18
"19","Puttalam","08","00","00","00","00","00","03","00","00",2008,16,2008-04-12,2008-04-18
"20","Anuradhapura","02","01","00","00","00","16","00","00","00",2008,16,2008-04-12,2008-04-18
"21","Polonnaruwa","03","02","00","00","00","02","00","02","00",2008,16,2008-04-12,2008-04-18
"22","Badulla","04","08","00","00","00","00","00","00","00",2008,16,2008-04-12,2008-04-18
"23","Monaragala","00","01","00","01","03","04","02","02","00",2008,16,2008-04-12,2008-04-18
"24","Ratnapura","01","02","00","00","00","01","00","02","00",2008,16,2008-04-12,2008-04-18
"25","Kegalle","12","02","00","01","00","12","00","05","00",2008,16,2008-04-12,2008-04-18
"26","Kalmune","04","01","00","00","04","00","00","00","00",2008,16,2008-04-12,2008-04-18
