"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","60","2","0","1","0","3","0","2","0","1","1","0",2014,13,2014-03-22,2014-03-28
"2","Gampaha","8","1","0","0","0","1","0","0","0","1","0","0",2014,13,2014-03-22,2014-03-28
"3","Kalutara","18","2","0","1","1","2","0","0","0","3","0","0",2014,13,2014-03-22,2014-03-28
"4","Kandy","9","0","0","0","0","0","0","2","0","10","1","0",2014,13,2014-03-22,2014-03-28
"5","Matale","4","0","0","0","0","1","0","13","0","0","0","1",2014,13,2014-03-22,2014-03-28
"6","NuwaraEliya","1","6","0","1","0","0","1","0","0","1","0","0",2014,13,2014-03-22,2014-03-28
"7","Galle","3","3","0","0","0","3","1","0","0","7","0","0",2014,13,2014-03-22,2014-03-28
"8","Hambanthota","2","1","0","0","1","3","0","0","0","2","0","1",2014,13,2014-03-22,2014-03-28
"9","Matara","1","2","1","1","0","1","1","0","0","7","0","0",2014,13,2014-03-22,2014-03-28
"10","Jaffna","7","3","0","5","0","0","5","0","0","2","0","0",2014,13,2014-03-22,2014-03-28
"11","Kilinochchi","0","0","0","0","0","0","0","0","0","0","0","0",2014,13,2014-03-22,2014-03-28
"12","Mannar","0","0","0","0","0","0","2","0","0","0","0","0",2014,13,2014-03-22,2014-03-28
"13","Vavuniya","0","0","0","0","0","0","0","0","0","0","0","0",2014,13,2014-03-22,2014-03-28
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2014,13,2014-03-22,2014-03-28
"15","Batticaloa","39","6","0","0","0","2","0","0","0","0","0","0",2014,13,2014-03-22,2014-03-28
"16","Ampara","1","0","0","0","0","0","0","0","0","1","0","1",2014,13,2014-03-22,2014-03-28
"17","Trincomalee","27","1","0","0","0","0","2","0","0","4","0","0",2014,13,2014-03-22,2014-03-28
"18","Kurunagala","11","1","0","1","3","0","0","0","0","15","1","2",2014,13,2014-03-22,2014-03-28
"19","Puttalam","6","1","0","1","0","3","0","0","0","0","0","0",2014,13,2014-03-22,2014-03-28
"20","Anuradhapura","4","1","1","0","2","5","1","0","0","4","0","3",2014,13,2014-03-22,2014-03-28
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0","0","0","0",2014,13,2014-03-22,2014-03-28
"22","Badulla","4","0","0","0","0","0","1","0","0","0","0","0",2014,13,2014-03-22,2014-03-28
"23","Monaragala","2","0","1","0","0","4","7","4","0","2","0","1",2014,13,2014-03-22,2014-03-28
"24","Ratnapura","4","1","0","0","2","5","2","11","0","5","0","1",2014,13,2014-03-22,2014-03-28
"25","Kegalle","8","2","1","1","1","6","4","1","0","5","1","0",2014,13,2014-03-22,2014-03-28
"26","Kalmune","4","1","0","0","0","0","0","0","0","9","0","0",2014,13,2014-03-22,2014-03-28
