"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","254","1","0","1","0","3","0","1","0","1","1","0",2013,49,2013-11-30,2013-12-06
"2","Gampaha","40","2","0","0","0","2","1","1","0","2","1","0",2013,49,2013-11-30,2013-12-06
"3","Kalutara","37","0","0","0","0","18","0","1","0","3","5","0",2013,49,2013-11-30,2013-12-06
"4","Kandy","9","0","0","1","2","1","1","3","0","5","1","0",2013,49,2013-11-30,2013-12-06
"5","Matale","11","3","0","0","0","1","0","2","0","2","3","0",2013,49,2013-11-30,2013-12-06
"6","NuwaraEliya","9","1","2","0","0","2","2","0","0","3","0","0",2013,49,2013-11-30,2013-12-06
"7","Galle","10","2","0","0","0","7","0","1","0","5","0","0",2013,49,2013-11-30,2013-12-06
"8","Hambanthota","2","2","0","0","0","2","0","1","0","1","2","15",2013,49,2013-11-30,2013-12-06
"9","Matara","11","1","1","0","1","6","1","2","0","4","3","0",2013,49,2013-11-30,2013-12-06
"10","Jaffna","25","13","1","6","0","0","13","0","1","2","1","0",2013,49,2013-11-30,2013-12-06
"11","Kilinochchi","0","3","0","1","0","0","0","0","0","0","0","0",2013,49,2013-11-30,2013-12-06
"12","Mannar","0","0","0","0","0","0","0","0","0","0","1","0",2013,49,2013-11-30,2013-12-06
"13","Vavuniya","0","0","0","0","0","0","0","0","0","0","0","0",2013,49,2013-11-30,2013-12-06
"14","Mullaitivu","0","1","1","0","0","0","0","0","0","0","0","0",2013,49,2013-11-30,2013-12-06
"15","Batticaloa","6","5","0","0","0","6","0","0","0","0","0","0",2013,49,2013-11-30,2013-12-06
"16","Ampara","3","5","0","0","0","0","0","1","0","1","0","0",2013,49,2013-11-30,2013-12-06
"17","Trincomalee","0","1","0","0","0","1","0","0","0","0","0","0",2013,49,2013-11-30,2013-12-06
"18","Kurunagala","21","5","0","0","0","3","0","0","0","3","0","0",2013,49,2013-11-30,2013-12-06
"19","Puttalam","8","1","0","0","0","0","0","0","0","0","0","1",2013,49,2013-11-30,2013-12-06
"20","Anuradhapura","9","1","0","0","1","5","0","1","0","1","3","3",2013,49,2013-11-30,2013-12-06
"21","Polonnaruwa","10","0","0","0","1","2","0","0","0","1","0","1",2013,49,2013-11-30,2013-12-06
"22","Badulla","7","1","0","0","0","1","4","1","0","1","0","0",2013,49,2013-11-30,2013-12-06
"23","Monaragala","4","1","0","0","0","1","1","0","0","0","0","4",2013,49,2013-11-30,2013-12-06
"24","Ratnapura","7","1","0","1","0","8","0","5","0","3","1","0",2013,49,2013-11-30,2013-12-06
"25","Kegalle","12","1","0","0","0","3","0","2","0","8","1","0",2013,49,2013-11-30,2013-12-06
"26","Kalmune","1","6","0","0","0","0","0","0","0","2","0","0",2013,49,2013-11-30,2013-12-06
