"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","161","1","0","7","0","8","0","3","0",2009,28,2009-07-04,2009-07-10
"2","Gampaha","134","1","0","1","0","1","0","2","0",2009,28,2009-07-04,2009-07-10
"3","Kalutara","37","13","0","0","16","4","0","10","0",2009,28,2009-07-04,2009-07-10
"4","Kandy","158","3","0","1","0","3","4","10","0",2009,28,2009-07-04,2009-07-10
"5","Matale","123","2","0","0","0","7","0","3","0",2009,28,2009-07-04,2009-07-10
"6","NuwaraEliya","6","9","0","1","0","1","0","3","0",2009,28,2009-07-04,2009-07-10
"7","Galle","20","6","0","0","0","0","0","1","0",2009,28,2009-07-04,2009-07-10
"8","Hambanthota","30","3","0","0","0","2","2","4","0",2009,28,2009-07-04,2009-07-10
"9","Matara","65","4","0","0","0","1","1","2","0",2009,28,2009-07-04,2009-07-10
"10","Jaffna","0","0","0","0","0","0","0","1","0",2009,28,2009-07-04,2009-07-10
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,28,2009-07-04,2009-07-10
"12","Mannar","0","1","0","2","0","0","0","6","0",2009,28,2009-07-04,2009-07-10
"13","Vavuniya","0","34","0","5","0","0","0","139","0",2009,28,2009-07-04,2009-07-10
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,28,2009-07-04,2009-07-10
"15","Batticaloa","9","0","0","1","0","0","0","5","0",2009,28,2009-07-04,2009-07-10
"16","Ampara","9","0","0","0","0","0","0","2","0",2009,28,2009-07-04,2009-07-10
"17","Trincomalee","10","1","0","0","0","0","0","11","0",2009,28,2009-07-04,2009-07-10
"18","Kurunagala","149","3","0","0","3","2","1","8","0",2009,28,2009-07-04,2009-07-10
"19","Puttalam","46","2","0","0","2","9","0","5","0",2009,28,2009-07-04,2009-07-10
"20","Anuradhapura","19","0","0","0","0","0","0","6","0",2009,28,2009-07-04,2009-07-10
"21","Polonnaruwa","10","2","0","1","0","1","0","6","0",2009,28,2009-07-04,2009-07-10
"22","Badulla","7","1","0","2","0","1","4","3","0",2009,28,2009-07-04,2009-07-10
"23","Monaragala","3","2","0","1","1","0","2","7","0",2009,28,2009-07-04,2009-07-10
"24","Ratnapura","104","3","0","0","0","6","1","9","0",2009,28,2009-07-04,2009-07-10
"25","Kegalle","135","9","0","2","0","5","1","10","0",2009,28,2009-07-04,2009-07-10
"26","Kalmune","3","3","0","2","0","0","0","0","0",2009,28,2009-07-04,2009-07-10
