"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","201","3","0","1","1","10","0","0","0","7","0","0",2016,10,2016-02-27,2016-03-04
"2","Gampaha","75","1","0","0","0","9","0","0","0","8","1","0",2016,10,2016-02-27,2016-03-04
"3","Kalutara","50","1","0","1","2","15","0","2","0","7","0","0",2016,10,2016-02-27,2016-03-04
"4","Kandy","38","2","0","0","2","0","3","2","0","5","2","0",2016,10,2016-02-27,2016-03-04
"5","Matale","7","0","0","0","0","3","0","0","0","1","0","0",2016,10,2016-02-27,2016-03-04
"6","NuwaraEliya","8","1","0","4","0","0","2","1","0","1","0","0",2016,10,2016-02-27,2016-03-04
"7","Galle","30","0","0","0","0","2","1","0","0","10","1","0",2016,10,2016-02-27,2016-03-04
"8","Hambanthota","9","0","0","0","0","4","0","0","0","7","1","8",2016,10,2016-02-27,2016-03-04
"9","Matara","14","1","0","2","0","5","1","0","0","7","1","4",2016,10,2016-02-27,2016-03-04
"10","Jaffna","43","3","0","2","1","0","22","1","0","13","1","0",2016,10,2016-02-27,2016-03-04
"11","Kilinochchi","1","0","0","0","0","0","0","0","0","0","0","0",2016,10,2016-02-27,2016-03-04
"12","Mannar","3","0","1","1","0","0","1","0","0","0","1","0",2016,10,2016-02-27,2016-03-04
"13","Vavuniya","1","0","0","0","1","1","1","0","0","0","0","0",2016,10,2016-02-27,2016-03-04
"14","Mullaitivu","12","0","0","4","0","0","0","0","0","0","1","0",2016,10,2016-02-27,2016-03-04
"15","Batticaloa","4","1","0","1","0","0","0","0","0","0","0","0",2016,10,2016-02-27,2016-03-04
"16","Ampara","0","0","0","0","0","0","0","0","0","0","0","0",2016,10,2016-02-27,2016-03-04
"17","Trincomalee","12","1","0","0","1","0","0","1","0","8","1","0",2016,10,2016-02-27,2016-03-04
"18","Kurunagala","23","4","0","1","0","5","0","1","0","2","0","3",2016,10,2016-02-27,2016-03-04
"19","Puttalam","8","0","0","0","0","2","0","0","0","2","1","0",2016,10,2016-02-27,2016-03-04
"20","Anuradhapura","7","1","0","0","2","7","0","1","0","5","0","6",2016,10,2016-02-27,2016-03-04
"21","Polonnaruwa","5","0","0","1","0","1","0","1","0","1","0","4",2016,10,2016-02-27,2016-03-04
"22","Badulla","6","1","2","0","0","2","1","1","0","2","5","0",2016,10,2016-02-27,2016-03-04
"23","Monaragala","4","3","0","1","0","5","4","5","0","0","1","0",2016,10,2016-02-27,2016-03-04
"24","Ratnapura","40","3","1","0","1","9","0","6","0","3","0","0",2016,10,2016-02-27,2016-03-04
"25","Kegalle","17","1","0","0","1","2","0","0","0","4","5","0",2016,10,2016-02-27,2016-03-04
"26","Kalmune","13","1","0","0","0","0","0","0","0","1","0","0",2016,10,2016-02-27,2016-03-04
