"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","72","5","1","4","0","5","0","0","0",2011,4,2011-01-22,2011-01-28
"2","Gampaha","20","3","0","0","0","1","1","0","0",2011,4,2011-01-22,2011-01-28
"3","Kalutara","27","7","1","4","2","3","0","0","0",2011,4,2011-01-22,2011-01-28
"4","Kandy","4","2","0","2","0","1","0","1","0",2011,4,2011-01-22,2011-01-28
"5","Matale","5","3","0","0","1","1","0","0","0",2011,4,2011-01-22,2011-01-28
"6","NuwaraEliya","2","3","0","0","0","1","0","0","0",2011,4,2011-01-22,2011-01-28
"7","Galle","2","2","0","0","0","2","1","1","0",2011,4,2011-01-22,2011-01-28
"8","Hambanthota","5","0","1","0","0","1","1","0","0",2011,4,2011-01-22,2011-01-28
"9","Matara","7","0","0","0","0","1","1","0","0",2011,4,2011-01-22,2011-01-28
"10","Jaffna","6","3","0","9","1","0","6","1","0",2011,4,2011-01-22,2011-01-28
"11","Kilinochchi","1","0","0","0","0","0","0","0","0",2011,4,2011-01-22,2011-01-28
"12","Mannar","2","0","0","1","0","0","2","0","0",2011,4,2011-01-22,2011-01-28
"13","Vavuniya","2","0","0","0","0","2","0","0","0",2011,4,2011-01-22,2011-01-28
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2011,4,2011-01-22,2011-01-28
"15","Batticaloa","11","13","0","0","0","0","0","0","0",2011,4,2011-01-22,2011-01-28
"16","Ampara","1","3","0","0","0","0","0","0","0",2011,4,2011-01-22,2011-01-28
"17","Trincomalee","1","9","0","0","0","1","0","0","0",2011,4,2011-01-22,2011-01-28
"18","Kurunagala","4","4","0","2","0","3","3","0","0",2011,4,2011-01-22,2011-01-28
"19","Puttalam","3","2","0","0","0","1","0","0","0",2011,4,2011-01-22,2011-01-28
"20","Anuradhapura","5","3","0","0","1","5","1","0","0",2011,4,2011-01-22,2011-01-28
"21","Polonnaruwa","1","6","0","1","0","2","0","0","0",2011,4,2011-01-22,2011-01-28
"22","Badulla","1","4","0","4","0","0","0","1","0",2011,4,2011-01-22,2011-01-28
"23","Monaragala","5","2","0","1","0","2","0","0","0",2011,4,2011-01-22,2011-01-28
"24","Ratnapura","8","5","0","0","0","3","1","0","0",2011,4,2011-01-22,2011-01-28
"25","Kegalle","4","0","1","1","0","2","0","0","0",2011,4,2011-01-22,2011-01-28
"26","Kalmune","0","3","0","0","0","0","0","0","0",2011,4,2011-01-22,2011-01-28
