"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","126","0","0","28","0","13","0","0","0",2011,42,2011-10-15,2011-10-21
"2","Gampaha","71","1","0","4","0","06","0","17","0",2011,42,2011-10-15,2011-10-21
"3","Kalutara","22","2","0","6","0","5","0","1","0",2011,42,2011-10-15,2011-10-21
"4","Kandy","64","3","0","1","0","5","0","1","0",2011,42,2011-10-15,2011-10-21
"5","Matale","5","5","0","1","1","1","0","0","0",2011,42,2011-10-15,2011-10-21
"6","NuwaraEliya","3","4","0","1","0","0","0","1","0",2011,42,2011-10-15,2011-10-21
"7","Galle","2","5","0","2","7","199","39","10","5",2011,42,2011-10-15,2011-10-21
"8","Hambanthota","4","1","0","0","0","1","2","1","0",2011,42,2011-10-15,2011-10-21
"9","Matara","6","3","1","1","0","9","3","1","0",2011,42,2011-10-15,2011-10-21
"10","Jaffna","3","14","0","5","1","0","0","1","0",2011,42,2011-10-15,2011-10-21
"11","Kilinochchi","1","3","0","1","0","0","0","0","0",2011,42,2011-10-15,2011-10-21
"12","Mannar","6","1","0","0","0","0","1","0","0",2011,42,2011-10-15,2011-10-21
"13","Vavuniya","0","1","0","0","0","0","0","0","0",2011,42,2011-10-15,2011-10-21
"14","Mullaitivu","0","0","0","1","0","0","0","0","0",2011,42,2011-10-15,2011-10-21
"15","Batticaloa","35","6","0","0","2","0","0","0","0",2011,42,2011-10-15,2011-10-21
"16","Ampara","4","10","0","0","0","0","0","0","0",2011,42,2011-10-15,2011-10-21
"17","Trincomalee","1","2","0","0","0","3","0","0","1",2011,42,2011-10-15,2011-10-21
"18","Kurunagala","19","5","0","4","2","13","1","10","0",2011,42,2011-10-15,2011-10-21
"19","Puttalam","9","3","0","1","0","1","0","0","0",2011,42,2011-10-15,2011-10-21
"20","Anuradhapura","3","1","0","0","0","1","0","2","0",2011,42,2011-10-15,2011-10-21
"21","Polonnaruwa","8","4","0","2","0","0","0","0","0",2011,42,2011-10-15,2011-10-21
"22","Badulla","14","8","0","1","0","0","2","1","0",2011,42,2011-10-15,2011-10-21
"23","Monaragala","8","4","0","1","0","0","1","1","0",2011,42,2011-10-15,2011-10-21
"24","Ratnapura","16","5","0","3","6","5","1","3","0",2011,42,2011-10-15,2011-10-21
"25","Kegalle","63","4","0","4","0","5","2","19","0",2011,42,2011-10-15,2011-10-21
"26","Kalmune","2","9","0","0","5","0","0","0","0",2011,42,2011-10-15,2011-10-21
